time,event_type,decoded_spatial_context,spatial_context_confidence,decoded_movement_state,movement_state_confidence,true_spatial_context,true_movement_state,correct_trigger
423.35000000000036,context_wall,corner,0.884039035845101,still,1.0,wall,still,True
423.3750000000004,context_wall,corner,0.8253754748854236,still,1.0,wall,still,True
423.4000000000004,context_wall,corner,0.8585979774718165,still,1.0,wall,still,True
423.4500000000004,context_wall,corner,0.836022063274935,still,1.0,wall,still,True
423.47500000000036,context_wall,corner,0.8452885274839431,still,1.0,wall,still,True
423.5000000000004,context_wall,corner,0.8329662637357107,still,1.0,wall,still,True
423.55000000000035,context_wall,corner,0.8176251525420928,still,1.0,wall,still,True
423.5750000000004,context_wall,corner,0.8375403638248763,still,1.0,wall,still,True
423.60000000000036,context_wall,corner,0.8849821408343261,still,1.0,wall,still,True
423.6250000000004,context_wall,corner,0.8418901795955414,still,1.0,wall,still,True
423.6500000000004,context_wall,corner,0.8709794760018188,still,1.0,wall,still,True
423.67500000000035,context_wall,corner,0.8706148180344693,still,1.0,wall,still,True
423.7000000000004,context_wall,corner,0.8340203219607047,still,1.0,wall,still,True
423.72500000000036,context_wall,corner,0.8220195142101843,still,1.0,wall,still,True
423.7500000000004,context_wall,corner,0.8461044147709456,still,1.0,wall,still,True
423.7750000000004,context_wall,corner,0.8210534845384825,still,1.0,wall,still,True
423.80000000000035,context_wall,corner,0.8242103550053953,still,1.0,wall,still,True
423.8250000000004,context_wall,corner,0.8634216282422164,still,1.0,wall,still,True
423.85000000000036,context_wall,corner,0.8387872617017292,still,1.0,wall,still,True
423.8750000000004,context_wall,corner,0.8395208271592715,still,1.0,wall,still,True
423.9000000000004,context_wall,corner,0.8478983403672967,still,1.0,wall,still,True
423.92500000000035,context_wall,corner,0.8150697580915545,still,1.0,wall,still,True
423.9500000000004,context_wall,corner,0.8270747210257867,still,1.0,wall,still,True
423.97500000000036,context_wall,corner,0.8646990772546767,still,1.0,wall,still,True
424.0000000000004,context_wall,corner,0.8634706446835491,still,1.0,wall,still,True
424.0250000000004,context_wall,corner,0.9089343490665927,still,1.0,wall,still,True
424.05000000000035,context_wall,corner,0.8466261204002842,still,1.0,wall,still,True
424.0750000000004,context_wall,corner,0.8365447056246441,still,1.0,wall,still,True
424.10000000000036,context_wall,corner,0.8757779779622442,still,1.0,wall,still,True
424.1250000000004,context_wall,corner,0.809523513120719,still,1.0,wall,still,True
424.22500000000036,context_wall,corner,0.8260540205094167,still,1.0,wall,still,True
424.2500000000004,context_wall,corner,0.8189340275087335,still,1.0,wall,still,True
424.2750000000004,context_wall,corner,0.8630436491032029,still,1.0,wall,still,True
424.30000000000035,context_wall,corner,0.8500902454022953,still,1.0,wall,still,True
424.3250000000004,context_wall,corner,0.8883568353285202,still,1.0,wall,still,True
424.35000000000036,context_wall,corner,0.9216244703148198,still,1.0,wall,still,True
424.3750000000004,context_wall,corner,0.9025860200159199,still,1.0,wall,still,True
424.4000000000004,context_wall,corner,0.9131333694039769,still,1.0,wall,still,True
424.42500000000035,context_wall,corner,0.9047234527515218,still,1.0,wall,still,True
424.4500000000004,context_wall,corner,0.8740399080924718,still,1.0,wall,still,True
424.47500000000036,context_wall,corner,0.8661132094852504,still,1.0,wall,still,True
424.5000000000004,context_wall,corner,0.8724465966756442,still,1.0,wall,still,True
424.5250000000004,context_wall,corner,0.8557995248679618,still,1.0,wall,still,True
424.55000000000035,context_wall,corner,0.9287863717389127,still,1.0,wall,still,True
424.5750000000004,context_wall,corner,0.9001507863616064,still,1.0,wall,still,True
424.60000000000036,context_wall,corner,0.8703752400153213,still,1.0,wall,still,True
424.6250000000004,context_wall,corner,0.8771087661457502,still,1.0,wall,still,True
424.6500000000004,context_wall,corner,0.9062322263573003,still,1.0,wall,still,True
424.67500000000035,context_wall,corner,0.8442353108406974,still,1.0,wall,still,True
424.7000000000004,context_wall,corner,0.8671797507289841,still,1.0,wall,still,True
424.72500000000036,context_wall,corner,0.8813848487821362,still,1.0,wall,still,True
424.7500000000004,context_wall,corner,0.8806042121853355,still,1.0,wall,still,True
424.7750000000004,context_wall,corner,0.8459534697779528,still,1.0,wall,still,True
424.80000000000035,context_wall,corner,0.8495502205705514,still,1.0,wall,still,True
424.8250000000004,context_wall,corner,0.8015986028532341,still,1.0,wall,still,True
424.85000000000036,context_wall,corner,0.8678690994489312,still,1.0,wall,still,True
424.8750000000004,context_wall,corner,0.8140644406133596,still,1.0,wall,still,True
424.9000000000004,context_wall,corner,0.8693506812079955,still,1.0,wall,still,True
424.92500000000035,context_wall,corner,0.8789678255176626,still,1.0,wall,still,True
424.9500000000004,context_wall,corner,0.8795780554259756,still,1.0,wall,still,True
424.97500000000036,context_wall,corner,0.8316156781094958,still,1.0,wall,still,True
425.0000000000004,context_wall,corner,0.8008758285577118,still,1.0,wall,still,True
425.05000000000035,context_wall,corner,0.8256077809631607,still,1.0,wall,still,True
425.0750000000004,context_wall,corner,0.8134058121590642,still,1.0,wall,still,True
425.1500000000004,context_wall,corner,0.8061486405762902,still,1.0,wall,still,True
425.22500000000036,context_wall,corner,0.8854491333015331,still,1.0,wall,still,True
425.2500000000004,context_wall,corner,0.8124848910698106,still,1.0,wall,still,True
425.2750000000004,context_wall,corner,0.8917534350382443,still,1.0,wall,still,True
425.30000000000035,context_wall,corner,0.8958541474971108,still,1.0,wall,still,True
425.3250000000004,context_wall,corner,0.8437946434831674,still,1.0,wall,still,True
425.35000000000036,context_wall,corner,0.8632317233207532,still,1.0,wall,still,True
425.3750000000004,context_wall,corner,0.8473627168684387,still,1.0,wall,still,True
425.4000000000004,context_wall,corner,0.8205727639105491,still,1.0,wall,still,True
425.4500000000004,context_wall,corner,0.8051276552422989,still,1.0,wall,still,True
425.47500000000036,context_wall,corner,0.8705406287857788,still,1.0,wall,still,True
425.5000000000004,context_wall,corner,0.873407271979927,still,1.0,wall,still,True
425.5250000000004,context_wall,corner,0.8835375916598192,still,1.0,wall,still,True
425.5750000000004,context_wall,corner,0.8349390427374851,still,1.0,wall,still,True
425.60000000000036,context_wall,corner,0.8561500227716037,still,1.0,wall,still,True
425.6250000000004,context_wall,corner,0.8681829164562158,still,1.0,wall,still,True
425.6500000000004,context_wall,corner,0.8812050748329727,still,1.0,wall,still,True
425.7000000000004,context_wall,corner,0.813684950959381,still,1.0,wall,still,True
425.72500000000036,context_wall,corner,0.8038432684650973,still,1.0,wall,still,True
425.80000000000035,context_wall,corner,0.8272164723210764,still,1.0,wall,still,True
425.85000000000036,context_wall,corner,0.8281162640426741,still,1.0,wall,still,True
425.9000000000004,context_wall,corner,0.8079606362372893,still,1.0,wall,still,True
425.9500000000004,context_wall,corner,0.8274604051715444,still,1.0,wall,still,True
426.1500000000004,context_wall,corner,0.814814637882624,still,1.0,wall,still,True
426.2000000000004,context_wall,corner,0.8374307326766582,still,1.0,wall,still,True
426.2500000000004,context_wall,corner,0.8785420422614638,still,1.0,wall,still,True
426.2750000000004,context_wall,corner,0.8709396794102051,still,1.0,wall,still,True
426.30000000000035,context_wall,corner,0.8958195279781408,still,1.0,wall,still,True
426.3250000000004,context_wall,corner,0.8865027076614438,still,1.0,wall,still,True
426.35000000000036,context_wall,corner,0.877850483468908,still,1.0,wall,still,True
426.3750000000004,context_wall,corner,0.8762315187035447,still,1.0,wall,still,True
426.4000000000004,context_wall,corner,0.8931666900683455,still,1.0,wall,still,True
426.42500000000035,context_wall,corner,0.852682311755359,still,1.0,wall,still,True
426.4500000000004,context_wall,corner,0.8736299148438023,still,1.0,wall,still,True
426.47500000000036,context_wall,corner,0.9161713928120143,still,1.0,wall,still,True
426.5000000000004,context_wall,corner,0.9114816538029923,still,1.0,wall,still,True
426.5250000000004,context_wall,corner,0.8895181863422477,still,1.0,wall,still,True
426.55000000000035,context_wall,corner,0.8701544266770314,still,1.0,wall,still,True
426.5750000000004,context_wall,corner,0.8227029102792782,still,1.0,wall,still,True
426.60000000000036,context_wall,corner,0.8939933848878053,still,1.0,wall,still,True
426.6250000000004,context_wall,corner,0.840666685097064,still,1.0,wall,still,True
426.6500000000004,context_wall,corner,0.8811676968548667,still,1.0,wall,still,True
426.7000000000004,context_wall,corner,0.8299792912665981,still,1.0,wall,still,True
426.72500000000036,context_wall,corner,0.8206112524675063,still,1.0,wall,still,True
426.7500000000004,context_wall,corner,0.8596645735672199,still,1.0,wall,still,True
426.7750000000004,context_wall,corner,0.844669374899829,still,1.0,wall,still,True
426.80000000000035,context_wall,corner,0.8777190121136084,still,1.0,wall,still,True
426.8250000000004,context_wall,corner,0.8838915924726747,still,1.0,wall,still,True
426.85000000000036,context_wall,corner,0.8628002065810526,still,1.0,wall,still,True
426.8750000000004,context_wall,corner,0.8459756157158583,still,1.0,wall,still,True
426.9000000000004,context_wall,corner,0.8155113456373939,still,1.0,wall,still,True
426.92500000000035,context_wall,corner,0.8286275238035469,still,1.0,wall,still,True
426.9500000000004,context_wall,corner,0.8686311665541757,still,1.0,wall,still,True
426.97500000000036,context_wall,corner,0.8767036360128608,still,1.0,wall,still,True
427.0000000000004,context_wall,corner,0.8054244781529373,still,1.0,wall,still,True
427.0250000000004,context_wall,corner,0.8009211106489211,still,1.0,wall,still,True
427.1500000000004,context_wall,corner,0.8167684497983597,still,1.0,wall,still,True
427.17500000000035,context_wall,corner,0.8335242751233523,still,1.0,wall,still,True
427.2000000000004,context_wall,corner,0.8662750566995149,still,1.0,wall,still,True
427.22500000000036,context_wall,corner,0.8594544325831531,still,1.0,wall,still,True
427.2500000000004,context_wall,corner,0.9080865093234055,still,1.0,wall,still,True
427.2750000000004,context_wall,corner,0.8634393948236715,still,1.0,wall,still,True
427.30000000000035,context_wall,corner,0.9053961562797774,still,1.0,wall,still,True
427.3250000000004,context_wall,corner,0.8291321417485129,still,1.0,wall,still,True
427.35000000000036,context_wall,corner,0.8252113200227831,still,1.0,wall,still,True
427.3750000000004,context_wall,corner,0.8100398104107852,still,1.0,wall,still,True
427.4000000000004,context_wall,corner,0.8147217222157606,still,1.0,wall,still,True
427.5250000000004,context_wall,corner,0.8404786207533773,still,1.0,wall,still,True
427.55000000000035,context_wall,corner,0.8596506505561363,still,1.0,wall,still,True
427.5750000000004,context_wall,corner,0.8462789599606082,still,1.0,wall,still,True
427.6250000000004,context_wall,corner,0.8389641854594957,still,1.0,wall,still,True
427.6500000000004,context_wall,corner,0.8057755508202351,still,1.0,wall,still,True
427.67500000000035,context_wall,corner,0.8193199522408139,still,1.0,wall,still,True
427.7000000000004,context_wall,corner,0.8132721607955281,still,1.0,wall,still,True
427.72500000000036,context_wall,corner,0.8460967024284762,still,1.0,wall,still,True
427.7500000000004,context_wall,corner,0.825535040820379,still,1.0,wall,still,True
427.7750000000004,context_wall,corner,0.8135352043637539,still,1.0,wall,still,True
427.80000000000035,context_wall,corner,0.8506595796688932,still,1.0,wall,still,True
427.8250000000004,context_wall,corner,0.8610102889148114,still,1.0,wall,still,True
427.85000000000036,context_wall,corner,0.8519577952332013,still,1.0,wall,still,True
427.8750000000004,context_wall,corner,0.8221248804540846,still,1.0,wall,still,True
427.9000000000004,context_wall,corner,0.812714620459686,still,1.0,wall,still,True
427.92500000000035,context_wall,corner,0.8021127252316158,still,1.0,wall,still,True
427.9500000000004,context_wall,corner,0.8184813109253235,still,1.0,wall,still,True
427.97500000000036,context_wall,corner,0.8043633876193149,still,1.0,wall,still,True
428.0000000000004,context_wall,corner,0.8257656897157816,still,1.0,wall,still,True
428.0250000000004,context_wall,corner,0.8032755161878812,still,1.0,wall,still,True
428.05000000000035,context_wall,corner,0.8618426400392312,still,1.0,wall,still,True
428.0750000000004,context_wall,corner,0.8264172707843178,still,1.0,wall,still,True
428.10000000000036,context_wall,corner,0.8551441076292099,still,1.0,wall,still,True
428.1250000000004,context_wall,corner,0.8045700448371571,still,1.0,wall,still,True
428.1500000000004,context_wall,corner,0.8179726607364437,still,1.0,wall,still,True
428.2000000000004,context_wall,corner,0.8089186489762509,still,1.0,wall,still,True
428.22500000000036,context_wall,corner,0.8339825284607114,still,1.0,wall,still,True
428.2500000000004,context_wall,corner,0.8228802554647692,still,1.0,wall,still,True
428.30000000000035,context_wall,corner,0.8710429124855038,still,1.0,wall,still,True
428.3250000000004,context_wall,corner,0.8633002587982932,still,1.0,wall,still,True
428.35000000000036,context_wall,corner,0.8836243489894621,still,1.0,wall,still,True
428.3750000000004,context_wall,corner,0.8260934167763072,still,1.0,wall,still,True
428.4000000000004,context_wall,corner,0.8753768130203652,still,1.0,wall,still,True
428.42500000000035,context_wall,corner,0.8993439674141739,still,1.0,wall,still,True
428.4500000000004,context_wall,corner,0.8712673538201414,still,1.0,wall,still,True
428.47500000000036,context_wall,corner,0.8706499981578463,still,1.0,wall,still,True
428.5000000000004,context_wall,corner,0.8774899160430727,still,1.0,wall,still,True
428.5250000000004,context_wall,corner,0.8659596561679939,still,1.0,wall,still,True
428.55000000000035,context_wall,corner,0.8569847077177546,still,1.0,wall,still,True
428.60000000000036,context_wall,corner,0.8195905504236136,still,1.0,wall,still,True
428.6500000000004,context_wall,corner,0.8157058115063238,still,1.0,wall,still,True
428.67500000000035,context_wall,corner,0.8355163809063096,still,1.0,wall,still,True
428.7000000000004,context_wall,corner,0.8403365546321858,still,1.0,wall,still,True
428.72500000000036,context_wall,corner,0.8242293596186552,still,1.0,wall,still,True
428.7500000000004,context_wall,corner,0.8037114998594097,still,1.0,wall,still,True
428.7750000000004,context_wall,corner,0.8330362537164967,still,1.0,wall,still,True
428.80000000000035,context_wall,corner,0.8594755335143216,still,1.0,wall,still,True
428.8250000000004,context_wall,corner,0.8122174270973197,still,1.0,wall,still,True
428.85000000000036,context_wall,corner,0.8051109789550095,still,1.0,wall,still,True
428.8750000000004,context_wall,corner,0.8012109243043095,still,1.0,wall,still,True
428.9000000000004,context_wall,corner,0.8547418955704993,still,1.0,wall,still,True
428.9500000000004,context_wall,corner,0.8252993904963222,still,1.0,wall,still,True
428.97500000000036,context_wall,corner,0.8017081553868651,still,1.0,wall,still,True
429.0000000000004,context_wall,corner,0.8159092618281568,still,1.0,wall,still,True
429.0750000000004,context_wall,corner,0.8074180623065439,still,1.0,wall,still,True
429.1250000000004,context_wall,corner,0.8024403575216558,still,1.0,wall,still,True
429.1500000000004,context_wall,corner,0.8106331833174799,still,1.0,wall,still,True
429.1750000000004,context_wall,corner,0.8042334411716208,still,1.0,wall,still,True
429.2000000000004,context_wall,corner,0.8562495167958255,still,1.0,wall,still,True
429.22500000000036,context_wall,corner,0.8254312092797652,still,1.0,wall,still,True
429.2500000000004,context_wall,corner,0.881803153906785,still,1.0,wall,still,True
429.2750000000004,context_wall,corner,0.8831037644062925,still,1.0,wall,still,True
429.3000000000004,context_wall,corner,0.8969038744424449,still,1.0,wall,still,True
429.3250000000004,context_wall,corner,0.8619716302157162,still,1.0,wall,still,True
429.35000000000036,context_wall,corner,0.8723505566481993,still,1.0,wall,still,True
429.3750000000004,context_wall,corner,0.8350551382061997,still,1.0,wall,still,True
429.4000000000004,context_wall,corner,0.8715897993278642,still,1.0,wall,still,True
429.4250000000004,context_wall,corner,0.8467238111043842,still,1.0,wall,still,True
429.4500000000004,context_wall,corner,0.8493266118569817,still,1.0,wall,still,True
429.47500000000036,context_wall,corner,0.8828548617291675,still,1.0,wall,still,True
429.5000000000004,context_wall,corner,0.8524795105060063,still,1.0,wall,still,True
429.5250000000004,context_wall,corner,0.8633430054829161,still,1.0,wall,still,True
429.5500000000004,context_wall,corner,0.8404636085697561,still,1.0,wall,still,True
429.5750000000004,context_wall,corner,0.8360596133932559,still,1.0,wall,still,True
429.6250000000004,context_wall,corner,0.8019433704879334,still,1.0,wall,still,True
429.8750000000004,context_wall,corner,0.8191744358601996,still,1.0,wall,still,True
429.9000000000004,context_wall,corner,0.8273673738711623,still,1.0,wall,still,True
429.9250000000004,context_wall,corner,0.8474560906214624,still,1.0,wall,still,True
429.97500000000036,context_wall,corner,0.8168546489740127,still,1.0,wall,still,True
430.0000000000004,context_wall,corner,0.8790270446843769,still,1.0,wall,still,True
430.0250000000004,context_wall,corner,0.8612622387395465,still,1.0,wall,still,True
430.0500000000004,context_wall,corner,0.8890056326460828,still,1.0,wall,still,True
430.0750000000004,context_wall,corner,0.9175582871794845,still,1.0,wall,still,True
430.10000000000036,context_wall,corner,0.8856606471262487,still,1.0,wall,still,True
430.1250000000004,context_wall,corner,0.9226079703168035,still,1.0,wall,still,True
430.1500000000004,context_wall,corner,0.8826509421571833,still,1.0,wall,still,True
430.1750000000004,context_wall,corner,0.8836147716943095,still,1.0,wall,still,True
430.2000000000004,context_wall,corner,0.8678096344892675,still,1.0,wall,still,True
430.22500000000036,context_wall,corner,0.8723509695580076,still,1.0,wall,still,True
430.2500000000004,context_wall,corner,0.8207467207685509,still,1.0,wall,still,True
430.2750000000004,context_wall,corner,0.8428797997486841,still,1.0,wall,still,True
430.3000000000004,context_wall,corner,0.8518992540256244,still,1.0,wall,still,True
430.3250000000004,context_wall,corner,0.8376346905058552,still,1.0,wall,still,True
430.3750000000004,context_wall,corner,0.8160182782384449,still,1.0,wall,still,True
430.5250000000004,context_wall,corner,0.8490368030487246,still,1.0,corner,still,True
430.5500000000004,context_wall,corner,0.8234322065947896,still,1.0,corner,still,True
430.6500000000004,context_wall,corner,0.8264896412124618,still,1.0,corner,still,True
430.7000000000004,context_wall,corner,0.8923080265952618,still,1.0,corner,still,True
430.72500000000036,context_wall,corner,0.866550391988772,still,1.0,corner,still,True
430.7500000000004,context_wall,corner,0.8332839335234804,still,1.0,corner,still,True
430.7750000000004,context_wall,corner,0.8372902616604253,still,1.0,corner,still,True
430.8000000000004,context_wall,corner,0.8184512246137448,still,1.0,corner,still,True
430.8250000000004,context_wall,corner,0.8254785071437273,still,1.0,corner,still,True
430.85000000000036,context_wall,corner,0.9163679079084731,still,1.0,corner,still,True
430.8750000000004,context_wall,corner,0.887677324935024,still,1.0,corner,still,True
430.9000000000004,context_wall,corner,0.8177845849902199,still,1.0,corner,still,True
430.9250000000004,context_wall,corner,0.8168894733791767,still,1.0,corner,still,True
430.9500000000004,context_wall,corner,0.9105226038983808,still,1.0,corner,still,True
430.97500000000036,context_wall,corner,0.8438803253807576,still,1.0,corner,still,True
431.0000000000004,context_wall,corner,0.8889415181787086,still,1.0,corner,still,True
431.0250000000004,context_wall,corner,0.8856928036731853,still,1.0,corner,still,True
431.0500000000004,context_wall,corner,0.889615992076565,still,1.0,corner,still,True
431.0750000000004,context_wall,corner,0.830253670369634,still,1.0,corner,still,True
431.10000000000036,context_wall,corner,0.8134955193539741,still,1.0,corner,still,True
431.1250000000004,context_wall,corner,0.8028436650399144,still,1.0,corner,still,True
431.1500000000004,context_wall,corner,0.8256910047108839,still,1.0,corner,still,True
431.22500000000036,context_wall,corner,0.8673439371814479,still,1.0,corner,still,True
431.2500000000004,context_wall,corner,0.8888691071199101,still,1.0,corner,still,True
431.2750000000004,context_wall,corner,0.8538338883474148,still,1.0,corner,still,True
431.3000000000004,context_wall,corner,0.8466764920725341,still,1.0,corner,still,True
431.3250000000004,context_wall,corner,0.8900605652056894,still,1.0,corner,still,True
431.35000000000036,context_wall,corner,0.9394769546378722,still,1.0,corner,still,True
431.3750000000004,context_wall,corner,0.8697256294186224,still,1.0,corner,still,True
431.4000000000004,context_wall,corner,0.9005080912603751,still,1.0,corner,still,True
431.4250000000004,context_wall,corner,0.8298453848170303,still,1.0,corner,still,True
431.4500000000004,context_wall,corner,0.8467913385229826,still,1.0,corner,still,True
431.47500000000036,context_wall,corner,0.8284864531095804,still,1.0,corner,still,True
431.5500000000004,context_wall,corner,0.8307921644281245,still,1.0,corner,still,True
431.5750000000004,context_wall,corner,0.8350150813631885,still,1.0,corner,still,True
431.60000000000036,context_wall,corner,0.8854470479305785,still,1.0,corner,still,True
431.6250000000004,context_wall,corner,0.9239247608430758,still,1.0,corner,still,True
431.6500000000004,context_wall,corner,0.8954909978956459,still,1.0,corner,still,True
431.6750000000004,context_wall,corner,0.8909713851455295,still,1.0,corner,still,True
431.7000000000004,context_wall,corner,0.8940669248587845,still,1.0,corner,still,True
431.72500000000036,context_wall,corner,0.8938359927555524,still,1.0,corner,still,True
431.7500000000004,context_wall,corner,0.8397272243118113,still,1.0,corner,still,True
431.7750000000004,context_wall,corner,0.8195731511564184,still,1.0,corner,still,True
431.8000000000004,context_wall,corner,0.8193685387852873,still,1.0,corner,still,True
431.85000000000036,context_wall,corner,0.856117438380574,still,1.0,corner,still,True
431.8750000000004,context_wall,corner,0.8118103042741981,still,1.0,corner,still,True
431.9000000000004,context_wall,corner,0.8895115667301908,still,1.0,corner,still,True
431.9250000000004,context_wall,corner,0.8590420347595559,still,1.0,corner,still,True
431.97500000000036,context_wall,corner,0.8673897494648811,still,1.0,corner,still,True
432.0000000000004,context_wall,corner,0.8194126441030052,still,1.0,corner,still,True
432.0250000000004,context_wall,corner,0.8073467607691737,still,1.0,corner,still,True
432.0500000000004,context_wall,corner,0.8566766498784911,still,1.0,corner,still,True
432.0750000000004,context_wall,corner,0.8391245736377515,still,1.0,corner,still,True
432.1250000000004,context_wall,corner,0.8452840297259057,still,1.0,corner,still,True
432.1500000000004,context_wall,corner,0.8877747844071827,still,1.0,corner,still,True
432.1750000000004,context_wall,corner,0.8536225168782988,still,1.0,corner,still,True
