spike_source,source,feature_type,decode_window_s,update_dt_s,n_units,target_name,target_family,decoder_name,n_train_samples,n_test_samples,mean_position_error_cm,median_position_error_cm,p90_position_error_cm,r2_x,r2_y,r2,correlation,mae,rmse,mean_circular_error_deg,median_circular_error_deg,p90_circular_error_deg,mae_cm,rmse_cm,accuracy,balanced_accuracy,macro_f1,confusion_matrix,class_labels
sorted,sorted,counts,1.0,0.025,200,acceleration,continuous,random_forest_regressor,16772,7189,,,,,,0.0038167348317433847,0.07206275582888445,34.193410605871186,59.38679568218929,,,,,,,,,,
sorted,sorted,counts,1.0,0.025,200,head_direction,continuous,ridge,16772,7189,,,,,,,,,,25.90875256089323,21.27969973054415,53.15803067711618,,,,,,,
sorted,sorted,counts,1.0,0.025,200,head_direction,continuous,pca_ridge,16772,7189,,,,,,,,,,24.433177438272427,20.000408357408638,51.04911099654403,,,,,,,
sorted,sorted,counts,1.0,0.025,200,head_direction,continuous,random_forest_regressor,16772,7189,,,,,,,,,,26.61781197959065,22.107717628681293,55.01964197409718,,,,,,,
sorted,sorted,counts,1.0,0.025,200,distance_to_wall,continuous,ridge,16772,7189,,,,,,0.7390892136536857,0.8611645423225999,,,,,,3.3952492453468857,4.313295450608343,,,,,
sorted,sorted,counts,1.0,0.025,200,distance_to_wall,continuous,pca_ridge,16772,7189,,,,,,0.7510253050813659,0.8671381579514118,,,,,,3.2534094659156905,4.213478623299805,,,,,
sorted,sorted,counts,1.0,0.025,200,distance_to_wall,continuous,random_forest_regressor,16772,7189,,,,,,0.76148139629013,0.8746859718439264,,,,,,2.844676910439285,4.1240537755663516,,,,,
sorted,sorted,counts,1.0,0.025,200,distance_to_wall,continuous,bayesian_place_decoder,16772,7189,,,,,,0.7076223261108519,0.8457455355730731,,,,,,3.048684956729383,4.5659935511180665,,,,,
sorted,sorted,counts,1.0,0.025,200,spatial_context,categorical,logistic_regression,16772,7189,,,,,,,,,,,,,,,0.7738211155932675,0.7925124376550464,0.7768106090797667,"[[955, 33, 116], [53, 2481, 591], [298, 535, 2127]]","['center', 'corner', 'wall']"
sorted,sorted,counts,1.0,0.025,200,spatial_context,categorical,random_forest_classifier,16772,7189,,,,,,,,,,,,,,,0.8433718180553623,0.8667327692910302,0.8571110381531689,"[[1050, 5, 49], [51, 2493, 581], [103, 337, 2520]]","['center', 'corner', 'wall']"
sorted,sorted,counts,1.0,0.025,200,spatial_context,categorical,bayesian_place_decoder_derived_context,16772,7189,,,,,,,,,,,,,,,0.7692307692307693,0.7634949236192714,0.7670626572591902,"[[825, 149, 130], [149, 2108, 703], [80, 448, 2597]]","['center', 'wall', 'corner']"
sorted,sorted,counts,1.0,0.025,200,movement_state,categorical,logistic_regression,16772,7189,,,,,,,,,,,,,,,0.4783697315342885,0.44444916838642573,0.39077669327426623,"[[1859, 1217, 574], [891, 1479, 897], [34, 137, 101]]","['fast', 'slow', 'still']"
sorted,sorted,counts,1.0,0.025,200,movement_state,categorical,random_forest_classifier,16772,7189,,,,,,,,,,,,,,,0.6750591180970927,0.4673388373844995,0.45830885635065205,"[[2598, 1052, 0], [1007, 2255, 5], [28, 244, 0]]","['fast', 'slow', 'still']"
sorted,sorted,counts,1.0,0.025,200,wall_distance_bin,categorical,logistic_regression,16772,7189,,,,,,,,,,,,,,,0.79913757128947,0.6514875625464592,0.6241466633052678,"[[149, 181, 0], [161, 929, 362], [114, 626, 4667]]","['center', 'middle', 'near_wall']"
sorted,sorted,counts,1.0,0.025,200,wall_distance_bin,categorical,random_forest_classifier,16772,7189,,,,,,,,,,,,,,,0.8977604673807206,0.7678752995598163,0.8004761819505566,"[[195, 135, 0], [29, 1102, 321], [0, 250, 5157]]","['center', 'middle', 'near_wall']"
sorted,sorted,counts,1.0,0.025,200,wall_distance_bin,categorical,bayesian_place_decoder_derived_context,16772,7189,,,,,,,,,,,,,,,0.8479621644178607,0.6381979758579116,0.6525014814353831,"[[4975, 432, 0], [348, 1026, 78], [0, 235, 95]]","['near_wall', 'middle', 'center']"
