time_s,x_cm,y_cm,speed_cm_s,head_direction_rad,distance_to_wall_cm,acceleration_cm_s2
0.9,46.65481189309864,48.668697949155835,6.685738477807132,-2.8481755030163165,46.65481189309864,-19.516277587200683
0.9500000000000001,46.2694874182076,48.52990914449122,8.191148472596105,-2.7958716799128,46.2694874182076,30.108199895779446
1.0,45.876326400170676,48.32748151132093,8.844264418814241,-2.666118286584553,45.876326400170676,13.062318924362728
1.05,45.42949800214014,48.079352896448846,10.222004241925816,-2.6346812335447085,45.42949800214014,27.554796462231508
1.1,45.00813905536448,47.88180918244041,9.30734937502924,-2.7031944004917756,45.00813905536448,-18.293097337931528
1.1500000000000001,44.633688864645265,47.69633356916515,8.357371559276125,-2.6816897339148045,44.633688864645265,-18.999556315062307
1.2000000000000002,44.24225445153156,47.38318123265643,10.025672758085426,-2.46684422484748,44.24225445153156,33.36602397618602
1.25,43.91070934460621,47.01086596031338,9.970773690060934,-2.2983354864496937,43.91070934460621,-1.0979813604898325
1.3,43.6022609813902,46.692603923329976,8.864110038925775,-2.340536744985875,43.6022609813902,-22.133273022703186
1.35,43.36588760019517,46.48947262771229,6.23328801185657,-2.4316860938943154,43.36588760019517,-52.616440541384094
1.4000000000000001,43.17741939265915,46.301752510128345,5.320116833212441,-2.358183092485437,43.17741939265915,-18.26342357288258
1.4500000000000002,43.0127144494822,46.06724309062702,5.731400741241792,-2.183089885702704,43.0127144494822,8.225678160587027
1.5,42.75124048293165,45.66394965254182,9.612787990718656,-2.1460084141275857,42.75124048293165,77.62774498953728
1.55,42.46965972147257,45.272864989997096,9.638152073952746,-2.1948190504257488,42.46965972147257,0.5072816646817913
1.6,42.28972661798579,44.80421831392692,10.040032444609013,-1.9373833482387346,42.28972661798579,8.037607413125336
1.6500000000000001,42.15870739351043,44.34957273370565,9.462951776202976,-1.851373026408347,42.15870739351043,-11.541613368120736
1.7000000000000002,42.13661996428746,43.91162888639313,8.77000953086311,-1.6211880162584156,42.13661996428746,-13.858844906797323
1.75,42.13090243718748,43.42732304147479,9.686791863939376,-1.5826013908059826,42.13090243718748,18.33564666152533
1.8,42.18238209470263,43.084735456694325,6.92867688331888,-1.421645125102164,42.18238209470263,-55.16229961240993
1.85,42.32609494852569,42.874753539377075,5.089038807248207,-0.9706130803302243,42.32609494852569,-36.792761521413446
1.9000000000000001,42.451588569011385,42.73728263701872,3.7227354339424665,-0.8309138458153291,42.451588569011385,-27.326067466114814
1.9500000000000002,42.72292819365098,42.52821728952079,6.850795907746388,-0.6564882954781133,42.52821728952079,62.561209476078425
2.0,42.900028198678584,42.39609257983995,4.419110801463264,-0.6409655947618893,42.39609257983995,-48.63370212566249
2.0500000000000003,43.08704061410768,42.25732592528608,4.657459734262796,-0.6383732884118738,42.25732592528608,4.766978655990641
2.1,43.24764987760555,42.140554854769626,3.9714389548820868,-0.628651024987835,42.140554854769626,-13.720415587614179
2.15,43.50095825763192,41.98403931203097,5.955241406034134,-0.5534668119885323,41.98403931203097,39.676049023040946
2.2,43.7101239112313,41.86303010638553,4.832949347824642,-0.5244852711672857,41.86303010638553,-22.445841164189844
2.25,43.97189085157981,41.66565768180565,6.556761549544393,-0.6460565665762062,41.66565768180565,34.476244034395016
2.3000000000000003,44.191163541227866,41.469517848973744,5.88392204057208,-0.7297691478388916,41.469517848973744,-13.456790179446259
2.35,44.45687552681542,41.07649987432489,9.488224021005529,-0.9763043955079995,41.07649987432489,72.08603960866897
2.4000000000000004,44.63619584610098,40.713715576396865,8.093657361954607,-1.1117278769871632,40.713715576396865,-27.89133318101843
2.45,44.74965375500458,40.24964877190436,9.554699286208036,-1.331013859127108,40.24964877190436,29.220838485068583
2.5,44.77585414582227,39.839708273719204,8.215538266755091,-1.5069704705837943,39.839708273719204,-26.783220389058897
2.5500000000000003,44.847905533910755,39.30822902224744,10.726818676018878,-1.4360501604488498,39.30822902224744,50.22560818527573
2.6,44.889735514221876,38.78349734344273,10.527926329416053,-1.4912476517367923,38.78349734344273,-3.977846932056508
2.6500000000000004,44.960381208577076,38.33439280665479,9.092539779279457,-1.4147714036513976,38.33439280665479,-28.707731002731904
2.7,45.0846880679434,37.79448222051194,11.080715433845057,-1.3445037975688714,37.79448222051194,39.763513091312
2.75,45.24686593333035,37.12500152839914,13.77688001157447,-1.3331303835409287,37.12500152839914,53.923291554588246
2.8000000000000003,45.44865913622598,36.4362344580499,14.35438015286403,-1.2857946484913862,36.4362344580499,11.550002825791204
2.85,45.60442316427012,35.858627480035224,11.964819321390362,-1.3073908781140968,35.858627480035224,-47.79121662947336
2.9000000000000004,45.77187650393906,35.365540156778856,10.41490718772676,-1.243414806504167,35.365540156778856,-30.99824267327204
2.95,45.92934273052233,34.9273755528688,9.312010151068906,-1.2257924880488387,34.9273755528688,-22.057940733157082
3.0,46.06567692432184,34.57136023862045,7.624537136858185,-1.2050786578741364,34.57136023862045,-33.74946028421441
3.0500000000000003,46.13661300846146,34.224148652005276,7.087674199986491,-1.3692674983899438,34.224148652005276,-10.737258737433883
3.1,46.204591018191415,33.9121273908542,6.386807566136702,-1.3562849052122274,33.9121273908542,-14.017332676995782
3.1500000000000004,46.29373167841545,33.59647779339034,6.559900172541519,-1.295559932371911,33.59647779339034,3.461852128096332
3.2,46.47121502086628,33.2638340736575,7.540614858888344,-1.0806673217799294,33.2638340736575,19.61429372693651
3.25,46.63220778217173,32.986722126886086,6.40967082575051,-1.0444896155960075,32.986722126886086,-22.618880662756684
3.3000000000000003,46.75710451863981,32.712093368759206,6.033909166392537,-1.1439712393022972,32.712093368759206,-7.515233187159467
3.35,46.83262194521521,32.37836124672675,6.843391293586948,-1.3482624085533272,32.37836124672675,16.18964254388823
3.4000000000000004,46.87048349326054,32.09657344369328,5.686400012620135,-1.4372343185955718,32.09657344369328,-23.13982561933626
3.45,46.936338496995454,31.680395464830557,8.427122678760243,-1.4138599461566839,31.680395464830557,54.814453322802166
3.5,46.99337427511162,31.341184838444107,6.879445589255079,-1.4042118892541207,31.341184838444107,-30.953541790103287
3.5500000000000003,47.03204947057155,31.03381783605278,6.195812937876492,-1.445626729548488,31.03381783605278,-13.672653027571737
3.6,47.01943433097257,30.75370509048132,5.607933379728487,-1.61580185166901,30.75370509048132,-11.757591162960104
3.6500000000000004,46.96567465467496,30.264220252200957,9.848563544029684,-1.6801869876379343,30.264220252200957,84.81260328602393
3.7,46.97113646078599,29.619179388602507,12.90127973555849,-1.5623291491414644,29.619179388602507,61.05432383057611
3.75,47.05716458743635,29.03565242688295,11.796686884521867,-1.4244228714275915,29.03565242688295,-22.091857020732455
3.8000000000000003,47.11543011105224,28.39928646888427,12.78055560203571,-1.479491127420968,28.39928646888427,19.677374350276864
3.85,47.21982774409065,27.90008127989956,10.200091891611265,-1.3646397352846957,27.90008127989956,-51.60927420848889
3.9000000000000004,47.35383410850357,27.43303893458804,9.717741672163463,-1.2913772127323304,27.43303893458804,-9.647004388956049
3.95,47.408982476038666,27.06241181139839,7.494152570787944,-1.4230826828778431,27.06241181139839,-44.47178202751038
4.0,47.46591707380863,26.5979565684175,9.35863710495632,-1.4488212558283982,26.5979565684175,37.28969068336754
4.05,47.50507975568129,25.88604970963419,14.259664669748453,-1.5158407547514068,25.88604970963419,98.02055129584264
4.1000000000000005,47.55609229244752,25.15214191025315,14.713571108329113,-1.5013998432614457,25.15214191025315,9.078128771613194
4.15,47.60684751711533,24.490265726145623,13.276387700271856,-1.4942622435849777,24.490265726145623,-28.74366816114513
4.2,47.620445543669895,23.81976639889673,13.412744002140558,-1.5505186588120854,23.81976639889673,2.7271260373740347
4.25,47.606035795471705,23.19033989701352,12.591828494957673,-1.5936857849186514,23.19033989701352,-16.418310143657706
4.3,47.56955137149701,22.567112519409317,12.485887671898627,-1.6292707017171033,22.567112519409317,-2.1188164611809057
4.3500000000000005,47.63060231390295,21.97520891876757,11.900875430342452,-1.4680163878723966,21.97520891876757,-11.700244831123499
4.4,47.81234518181956,21.40846568333318,11.903417407605172,-1.2604772325619507,21.40846568333318,0.05083954525439083
4.45,48.073011593564694,20.863522752452628,12.08155248515314,-1.124628753999915,20.863522752452628,3.5627015509593463
4.5,48.32499748519981,20.45372897307205,9.621389321759345,-1.0194863766127302,20.45372897307205,-49.20326326787588
4.55,48.63610892364321,20.09045800253492,9.565691301005,-0.8625886342399465,20.09045800253492,-1.1139604150869076
4.6000000000000005,48.8718748604475,19.751437092161094,8.258831748568417,-0.9631428232204813,19.751437092161094,-26.13719104873166
4.65,48.984609647058534,19.469402231653216,6.074629030778215,-1.1905319265325942,19.469402231653216,-43.68405435580403
4.7,49.02998419120581,19.250653443309506,4.4681039226237385,-1.3662691166697294,19.250653443309506,-32.13050216308954
4.75,49.09862274160532,19.024171277790337,4.733092937992983,-1.2765310632920912,19.024171277790337,5.299780307384889
4.800000000000001,49.27874003272272,18.464375409599075,11.761184508432557,-1.2595019353619776,18.464375409599075,140.56183140879148
4.8500000000000005,49.50085794711708,17.80658654046109,13.885568972954966,-1.2451446605884016,17.80658654046109,42.48768929044818
4.9,49.766863069404764,17.242474260132752,12.473674517166502,-1.1301695765623918,17.242474260132752,-28.237889115769264
4.95,50.06680394289062,16.877578992302038,9.446969547377895,-0.8827889293929811,16.877578992302038,-60.534099395772145
5.0,50.43473814668305,16.503390403998903,10.495573884960459,-0.7938256588320308,16.503390403998903,20.972086751651275
5.050000000000001,50.83785137747694,16.156785963407348,10.6326838583467,-0.7101669877863425,16.156785963407348,2.7421994677248307
5.1000000000000005,51.16312083734176,15.942272160865667,7.792724632672231,-0.5830216276107968,15.942272160865667,-56.799184513489394
5.15,51.517763592129796,15.684991466781744,8.762758448615472,-0.627612526356839,15.684991466781744,19.400676318864818
5.2,51.82035537968712,15.455085180084724,7.600491840925888,-0.649737474110298,15.455085180084724,-23.245332153791676
5.25,52.11968199572259,15.173847373056276,8.214405083009092,-0.7542509585382653,15.173847373056276,12.278264841664086
5.300000000000001,52.470858891722635,14.861236655582532,9.403205261264475,-0.7273632281774881,14.861236655582532,23.77600356510765
5.3500000000000005,52.817283809909995,14.490168544734692,10.152866921797068,-0.8197309140751716,14.490168544734692,14.993233210651873
5.4,53.13986353101399,14.220322506295904,8.41129148059046,-0.6966189964474493,14.220322506295904,-34.831508824132165
5.45,53.46401642600369,13.702882670250565,12.211782560409985,-1.0111512334358945,13.702882670250565,76.00982159639048
5.5,53.665460578881394,13.1688235973893,11.41575823209389,-1.210103087792149,13.1688235973893,-15.920486566321905
5.550000000000001,53.8137669940524,12.535827553928538,13.002750229360789,-1.3406546610416508,12.535827553928538,31.73983994533799
5.6000000000000005,53.896337996801215,12.020089299293303,10.446126895441076,-1.4120410890995025,12.020089299293303,-51.132466678394266
5.65,53.98559007065028,11.425016129500841,12.034583666969239,-1.4219210089152983,11.425016129500841,31.76913543056326
5.7,54.04000797086631,10.84143334952406,11.722289348917286,-1.477817240757289,10.84143334952406,-6.245886361039048
5.75,54.018679227137,10.009542409621448,16.643286348568573,-1.5964295811722051,10.009542409621448,98.41993999302574
5.800000000000001,53.89219835332999,9.291795290735797,14.57612209207422,-1.74522478787563,9.291795290735797,-41.34328512988706
5.8500000000000005,53.81968586875271,8.583711241845618,14.312433673570856,-1.6722984819954607,8.583711241845618,-5.273768370067273
5.9,53.85268541867318,7.91885547953827,13.622732060319457,-1.5223295621125432,7.91885547953827,-13.794032265027987
5.95,53.924647313118555,7.5993795485614415,7.207206387778705,-1.3697504943672025,7.5993795485614415,-128.31051345081502
6.0,53.965295416329354,7.299442724009454,6.944677281013786,-1.453464973861477,7.299442724009454,-5.250582135298387
6.050000000000001,54.00263998361415,7.197827271405299,3.260415157469644,-1.339665224164129,7.197827271405299,-73.68524247088284
6.1000000000000005,54.05793174651794,7.116557973341879,3.0626056514729316,-1.2013741293964282,7.116557973341879,-3.9561901199342486
6.15,54.1329978650752,7.022123280523296,3.528789961120076,-1.1313385141217935,7.022123280523296,9.32368619294289
6.2,54.272961927471066,6.832761710992279,5.8887536555605555,-1.0754227503033815,6.832761710992279,47.199273888809586
6.25,54.42835402127064,6.699958602226648,5.25505454998746,-0.9380018319870832,6.699958602226648,-12.673982111461903
6.300000000000001,54.66844836115919,6.512402054638389,7.280142979021992,-0.8505277880566153,6.512402054638389,40.50176858069063
6.3500000000000005,54.87666911949053,6.340044080881352,6.800307121928654,-0.91172132516681,6.340044080881352,-9.596717141866762
6.4,55.0226539512124,6.282065186242352,4.399595869422199,-0.8451369922158821,6.282065186242352,-48.0142250501291
6.45,55.229721935169096,6.239840039477285,5.141276432633415,-0.6342570434859939,6.239840039477285,14.83361126422432
6.5,55.3622436478305,6.240372671223834,3.472544062951434,-0.7024587262750792,6.240372671223834,-33.37464739363961
6.550000000000001,55.55251934866005,6.1385341982861865,5.7351392891200454,-0.8452507803811118,6.1385341982861865,45.251904523372225
6.6000000000000005,55.74041483249809,6.05046155794421,5.59425842475178,-0.8342361046370335,6.05046155794421,-2.8176172873653016
6.65,55.810175155417774,6.064043039900014,2.62668032867215,-1.0108204257938112,6.064043039900014,-59.351561921592605
6.7,55.8802838564681,5.995314236880385,4.101175783488169,-1.22186259545731,5.995314236880385,29.489909096320382
6.75,55.965793760273286,5.825275353471787,6.211876958161516,-1.2918843093569172,5.825275353471787,42.21402349346693
6.800000000000001,55.99676394774904,5.722784539462513,4.894249223607343,-1.4438974776607043,5.722784539462513,-26.35255469108346
6.8500000000000005,56.04481134424055,5.690436740744176,3.7247029368963784,-1.3098507310715903,5.690436740744176,-23.390925734219284
6.9,56.16100413122132,5.64999449055585,4.460864063182724,-1.0228422676846454,5.64999449055585,14.723222525726909
6.95,56.31235783493834,5.591126273419143,5.206679480417658,-0.9503701555817317,5.591126273419143,14.916308344698681
7.0,56.495856763503184,5.54462821536924,5.485149677944429,-0.8378329372235698,5.54462821536924,5.569403950535428
7.050000000000001,56.641940209789446,5.477152759454835,5.421565010247363,-1.0016690929528174,5.477152759454835,-1.2716933539413233
7.1000000000000005,56.80500198558464,5.3641625612458155,6.464596740857563,-1.0420200504276749,5.3641625612458155,20.860634612204
7.15,56.886145524560604,5.42538052253023,2.7954194060895934,-0.9513954213978558,5.42538052253023,-73.38354669535939
7.2,56.97694454218086,5.499955398381251,2.636746636133036,-0.8110723917325029,5.499955398381251,-3.1734553991311465
7.25,57.05574619194337,5.598572878003338,2.0516906743648766,-0.6948314608407741,5.598572878003338,-11.701119235363189
7.300000000000001,57.16081824489835,5.648855287772703,2.9920366201434487,-0.7921093765821173,5.648855287772703,18.80691891557144
7.3500000000000005,57.32954763645647,5.690432483448874,4.044149436780865,-0.583687577925822,5.690432483448874,21.04225633274832
7.4,57.66693240887201,5.73624085945864,7.0619328724913375,-0.2994367658729955,5.73624085945864,60.35566871420945
7.45,57.88162432261152,5.860290647103568,4.317493077237949,-0.10473867319322473,5.860290647103568,-54.88879590506777
7.5,58.12602577811874,5.942354469598865,5.013469750772861,-0.22416882665042553,5.942354469598865,13.919533470698244
7.550000000000001,58.43013167746716,5.941940241069759,6.634709439472516,-0.4110238668714069,5.941940241069759,32.424793773993095
7.6000000000000005,58.965477427559854,5.83892371733078,11.69445963268702,-0.4139115894507101,5.83892371733078,101.19500386429006
7.65,59.54368316552083,5.7025844540798785,12.81072407415014,-0.44481566093548935,5.7025844540798785,22.325288829262426
7.7,59.85602626800234,5.683983653652737,7.089999416023776,-0.49265602703636147,5.683983653652737,-114.4144931625273
7.75,60.21896467424964,5.6302605345068475,8.328414362131404,-0.5124079465253241,5.6302605345068475,24.768298922152567
7.800000000000001,60.573991711862064,5.585887570389385,8.137800965739531,-0.510422910123096,5.585887570389385,-3.8122679278374605
7.8500000000000005,60.760768058144684,5.607774975727264,4.619007637804441,-0.6288080088737585,5.607774975727264,-70.3758665587018
7.9,60.99132725476946,5.58617619887441,5.821601180678461,-0.6565857485558806,5.58617619887441,24.051870857480395
7.95,61.23728119453058,5.595685731342729,5.743353056445977,-0.5423796469085624,5.595685731342729,-1.5649624846496835
8.0,61.5141826971402,5.696892206284126,5.6493103067695,-0.1988131545019723,5.696892206284126,-1.8808549935295282
8.05,61.758410573475956,5.835485283055475,4.889426264663826,-0.04462205145481849,5.835485283055475,-15.197680842113481
8.1,61.9244157738417,5.999754718579211,3.3567674733844823,0.14792022359926504,5.999754718579211,-30.653175825586878
8.15,62.07429381450361,6.136156815585181,3.0019933130979664,0.05432810692680847,6.136156815585181,-7.09548320573032
8.200000000000001,62.35905362042975,6.198619488900611,5.80749560501519,-0.19697210437591992,6.198619488900611,56.110045838344476
8.25,62.592495726290196,6.290792287384528,4.6917141192747644,-0.09879431524270611,6.290792287384528,-22.315629714808516
8.3,62.78936110310096,6.424542795636707,3.9668774019255926,0.12217563633692871,6.424542795636707,-14.496734346983438
8.35,62.96834422334857,6.604648882150553,3.9093068533857482,0.4136091183697193,6.604648882150553,-1.1514109707968867
8.4,63.128674989942226,6.7965315365589944,3.7858602596384063,0.5604858261844539,6.7965315365589944,-2.468931874946838
8.450000000000001,63.35552493538743,7.104563382229973,6.419579545165111,0.7859109446994744,7.104563382229973,52.67438571053409
8.5,63.72666821313037,7.496789793748702,9.885559498011537,0.7214031694892421,7.496789793748702,69.31959905692851
8.55,64.06763222295213,7.801226263643785,8.521886642099865,0.6431546871783186,7.801226263643785,-27.27345711823343
8.6,64.57597157671367,8.212305751509287,12.61584424655221,0.6336454391348326,8.212305751509287,81.87915208904691
8.65,64.94364207102296,8.62111269582753,10.633596347131999,0.8071966254225065,8.62111269582753,-39.644957988404244
8.700000000000001,65.32708424135197,9.121427592290535,12.375470645534236,0.9024601359929335,9.121427592290535,34.837485968044746
8.75,65.61293320567026,9.6038778050214,11.113438182401119,1.0304646943502098,9.6038778050214,-25.240649262662345
8.8,65.81622722294848,10.065186741252319,10.060297079798087,1.1547457418057245,10.065186741252319,-21.06282205206064
8.85,66.072351982364,10.45352313147804,9.30387111602895,0.9877413407758214,10.45352313147804,-15.12851927538275
8.9,66.46432921683285,10.92882534090677,12.32166129431713,0.8811804455271262,10.92882534090677,60.35580356576361
8.950000000000001,66.96403132113603,11.451116533362802,14.456697863096888,0.8074975360006621,11.451116533362802,42.700731375595176
9.0,67.6581757733085,12.072118588776764,18.627722064817004,0.7298399998001087,12.072118588776764,83.4204840344023
9.05,68.4388242771095,12.753747714846797,20.727087127657384,0.7177855283410736,12.753747714846797,41.98730125680761
9.1,69.23752020731094,13.360265317443684,20.057704666090014,0.6494804167829403,13.360265317443684,-13.387649231347396
9.15,70.04359852094177,13.970079488743817,20.215197958213427,0.6476607128639233,13.970079488743817,3.1498658424682446
9.200000000000001,70.82964414954746,14.829519097484836,23.293811807628447,0.8299718643837145,14.829519097484836,61.572276988300416
9.25,71.69862387837337,15.699925283723998,24.598639784782787,0.7862182557536699,15.699925283723998,26.096559543086784
9.3,72.55672697873959,16.619892192863933,25.160922437546645,0.8201768075962509,16.619892192863933,11.245653055277174
9.35,73.4131138349949,17.37668409577154,22.857230207296663,0.7237381012409669,17.37668409577154,-46.07384460499965
9.4,74.11275346469434,17.942123004788154,17.99129535387436,0.6797124734948379,17.942123004788154,-97.31869706844606
9.450000000000001,74.88657913692558,18.426052146782503,18.25369645277938,0.5588669933380832,18.426052146782503,5.248021978100397
9.5,75.60843492519402,18.874381066917543,16.99499455352779,0.5557741989337968,18.874381066917543,-25.174037985031816
9.55,76.36516614668874,19.441648970855226,18.914914923654788,0.6432638254116819,19.441648970855226,38.39840740253997
9.600000000000001,77.11650797514775,19.98709802574656,18.569105683085343,0.6279414622257,19.98709802574656,-6.916184811388888
9.65,77.67755816666148,20.553630723830793,15.946618643414002,0.7902603011774375,20.553630723830793,-52.44974079342683
9.700000000000001,78.3353530518819,21.124855706785308,17.424030442736477,0.7150761482547054,21.124855706785308,29.548235986449498
9.75,79.04712257734201,21.587616594527336,16.97955825806435,0.5764845432426988,20.95287742265799,-8.889443693442516
9.8,79.92216068593369,21.929882108510412,18.79188520132872,0.37284826999526977,20.07783931406631,36.246538865287405
9.850000000000001,80.76408074578897,22.100716592804815,17.18154600972638,0.2001926177379275,19.235919254211026,-32.20678383204685
9.9,81.56934043087445,22.216043993703273,16.269524514526566,0.14225033517163208,18.430659569125552,-18.240429903996258
9.950000000000001,82.38804226792391,22.337447188644923,16.553083504050843,0.14721464748931745,17.611957732076092,5.671179790485539
10.0,83.23941513439156,22.27389907480187,17.07482498335325,-0.07450377102457251,16.760584865608436,10.434829586048124
10.05,83.91870887955128,22.02666758732349,14.457709370628024,-0.34905127039850303,16.081291120448725,-52.342312254504506
10.100000000000001,84.67769618825098,21.70639540850984,16.475873309652044,-0.399303990443373,15.322303811749023,40.363278780480414
10.15,85.3539686513068,21.40936126382013,14.772592560537856,-0.4138553750025572,14.6460313486932,-34.065614982283776
10.200000000000001,86.06536919820257,21.126599638262714,15.310713569412517,-0.37832495927017684,13.934630801797425,10.762420177493226
10.25,86.7887274431224,20.85907271386793,15.424886460128011,-0.3542393133230718,13.211272556877603,2.283457814309884
10.3,87.323351448263,20.70368000772483,11.134984867435714,-0.2828642047266064,12.676648551737003,-85.79803185384594
10.350000000000001,87.84679550274032,20.60860627989564,10.640163380155348,-0.17967241421462496,12.15320449725968,-9.896429745607307
10.4,88.47277558497395,20.493825747754087,12.728324853049804,-0.18134684772116236,11.527224415026055,41.76322945788911
10.450000000000001,89.18286878424038,20.446598998624356,14.23323880889834,-0.06641001613088794,10.817131215759616,30.09827911697073
10.5,89.72431034165773,20.535678467223477,10.974408627792494,0.16306200827402073,10.275689658342273,-65.17660362211693
10.55,89.99837128695985,20.703088963256743,6.422948728489,0.5483602448102085,10.001628713040148,-91.02919798606987
10.600000000000001,90.20138280695016,20.945973913091017,6.3310907782079795,0.8745840106638517,9.798617193049836,-1.8371590056204035
10.65,90.40202897012787,21.26972905532994,7.621059958265139,1.015288704137541,9.597971029872127,25.79938360114319
10.700000000000001,90.5454518767253,21.610672674901245,7.407305160287892,1.16951299441256,9.454548123274705,-4.2750959595449345
10.75,90.67428058977906,22.03531730804778,8.888506830780312,1.2713212890570804,9.325719410220941,29.624033409848387
10.8,90.79670425498722,22.31092723801468,6.0602529733534976,1.142237871030367,9.203295745012781,-56.56507714853628
10.850000000000001,90.96290432356209,22.586025538880165,6.479133679975169,1.0144350490055962,9.037095676437914,8.377614132433422
10.9,91.30479334315329,23.005439639945834,10.912913484731208,0.8767381820959965,8.695206656846707,88.67559609512078
10.950000000000001,91.64854305371415,23.37552871380259,10.28259781128974,0.8035656857731303,8.35145694628585,-12.606313468829349
11.0,92.04661441195043,23.77824185973567,11.6243335417527,0.765474890577764,7.953385588049571,26.834714609259187
11.05,92.44910178376337,24.229278909457918,12.53248445918756,0.8034980156188448,7.550898216236632,18.163018348697193
11.100000000000001,93.09690569234859,24.617813904308626,15.917282315789752,0.5100175726379079,6.903094307651415,67.69595713204384
11.15,93.69425615589626,24.979279002480457,15.276255251445447,0.4929626692207167,6.305743844103745,-12.820541286886105
11.200000000000001,94.35018032012218,25.332667756946712,16.845735982094787,0.432959473904438,5.649819679877822,31.38961461298681
11.25,95.08891485370233,25.789418953306615,20.037410155425412,0.4733811049209714,4.9110851462976655,63.833483466612506
11.3,95.65731489072255,26.05823261039871,16.541327558352403,0.3310335493632311,4.342685109277454,-69.92165194146018
11.350000000000001,96.27879744570038,26.309602764619143,18.513923572052047,0.27499952852562437,3.721202554299623,39.45192027399287
11.4,96.5023424781788,26.486576854752347,11.823663736702603,0.30401754427272004,3.4976575218211963,-133.80519670698888
11.450000000000001,96.6351515823579,26.600445782685327,10.292375079397745,0.22311426901307427,3.3648484176420936,-30.625773146097153
11.5,96.91573112835708,26.77947853726652,13.820176126552033,0.2620781979167649,3.0842688716429194,70.55602094308576
11.55,97.05009327388139,26.91177299070613,11.525692736800675,0.23162878532208542,2.9499067261186127,-45.88966779502716
11.600000000000001,97.24632525803057,26.930352335831092,12.863123931369902,0.028891532690390413,2.7536747419694336,26.74862389138454
11.65,97.47420685864275,26.86941237128285,14.160171172353062,-0.08617930270031325,2.525793141357255,25.940944819663194
11.700000000000001,97.77925393758369,26.95357323279123,16.49873876604991,0.10219854947105575,2.2207460624163105,46.771351873936986
11.75,98.23971085645435,27.002205456762958,20.64896221633998,0.04712099995009501,1.7602891435456485,83.00446900580141
11.8,98.57040939781332,26.915644215313506,20.00240077559328,-0.0866579397483699,1.4295906021866784,-12.93122881493403
11.850000000000001,98.87272072128522,26.8100547322552,21.043894230099106,-0.10052094070464979,1.1272792787147807,20.829869090116517
11.9,98.95142103862489,26.603359322327357,18.588350446709107,-0.22426722275208144,1.0485789613751137,-49.110875667799974
11.950000000000001,98.95737123479627,26.195759043779233,18.984159520275334,-0.44383898423716683,1.0426287652037303,7.916181471324535
12.0,98.84054774008408,25.783200635580645,16.880207042301087,-0.5107226902202291,1.1594522599159234,-42.07904955948493
12.05,98.62275087481525,25.31760637696249,15.194276678198406,-0.6596695779630833,1.377249125184747,-33.718607282053625
12.100000000000001,98.5003232559898,24.78204222163547,16.623653443062064,-0.700161018319723,1.499676744010202,28.587535297273163
12.15,98.30260666345345,24.255492085242516,14.930465887999617,-0.7828984810804198,1.697393336546554,-33.86375110124895
12.200000000000001,98.00906164195541,23.656613192680325,14.253878337076365,-0.9978400096248445,1.9909383580445876,-13.53175101846503
12.25,97.71427789570355,22.931676436307722,15.860269632776205,-1.1534153435964232,2.285722104296454,32.1278259139968
12.3,97.40641900606762,22.33499518348409,12.94501587314687,-1.1728791380740977,2.5935809939323775,-58.305075192586706
12.350000000000001,97.12963988583294,21.816387258130586,11.324128277912083,-1.1578413738382267,2.870360114167056,-32.41775190469575
