time,decoded_x,decoded_y,true_x,true_y,position_error_cm,decoded_spatial_context,true_spatial_context,spatial_context_confidence,decoded_movement_state,true_movement_state,movement_state_confidence,decoded_speed,true_speed,speed_error
420.0750000000004,58.66484318621506,55.42366717719121,85.22331596646866,71.08082113204907,30.83016293154469,center,wall,0.8026303884821248,slow,slow,0.4566376994360029,8.56231944456812,6.17360984866907,2.3887095958990496
420.10000000000036,58.23966920845884,55.12397729079698,85.22331596646866,71.08082113204907,31.34865320448645,center,wall,0.8026303884821248,slow,slow,0.4592827003591017,8.358073225309932,6.17360984866907,2.1844633766408617
420.1250000000004,58.23966920845884,55.12397729079698,85.12072892896127,71.32742140670612,31.386987318228055,center,wall,0.8026303884821248,slow,slow,0.4592827003591017,8.358073225309932,5.34175236136878,3.016320863941152
420.1500000000004,58.23966920845884,55.12397729079698,85.12072892896127,71.32742140670612,31.386987318228055,center,wall,0.8026303884821248,slow,slow,0.4592827003591017,8.358073225309932,5.34175236136878,3.016320863941152
420.17500000000035,58.23966920845884,55.12397729079698,85.06673205419797,71.49831757944708,31.42944989683635,center,wall,0.8026303884821248,slow,slow,0.4592827003591017,8.358073225309932,3.584475657147631,4.773597568162301
420.2000000000004,58.23966920845884,55.12397729079698,85.06673205419797,71.49831757944708,31.42944989683635,center,wall,0.8026303884821248,slow,slow,0.4592827003591017,8.358073225309932,3.584475657147631,4.773597568162301
420.22500000000036,58.23966920845884,55.12397729079698,85.04286447373018,71.56959665141349,31.446298233377934,center,wall,0.8026303884821248,slow,still,0.4592827003591017,8.358073225309932,1.5033785282198728,6.854694697090059
420.2500000000004,58.23966920845884,55.12397729079698,85.04286447373018,71.56959665141349,31.446298233377934,center,wall,0.8026303884821248,slow,still,0.4592827003591017,8.358073225309932,1.5033785282198728,6.854694697090059
420.2750000000004,58.23966920845884,55.12397729079698,84.97945769580046,71.7438465899303,31.483906108804888,center,center,0.8026303884821248,slow,slow,0.4592827003591017,8.358073225309932,3.70855554417264,4.649517681137292
420.30000000000035,58.23966920845884,55.12397729079698,84.97945769580046,71.7438465899303,31.483906108804888,center,center,0.8026303884821248,slow,slow,0.4592827003591017,8.358073225309932,3.70855554417264,4.649517681137292
420.3250000000004,58.23966920845884,55.12397729079698,84.89379623660041,71.96911737422404,31.530956726090437,center,center,0.8026303884821248,slow,slow,0.4592827003591017,8.358073225309932,4.820158165396699,3.5379150599132325
420.35000000000036,58.66484318621506,55.42366717719121,84.89379623660041,71.96911737422404,31.01144789173528,center,center,0.8026303884821248,slow,slow,0.4566376994360029,8.56231944456812,4.820158165396699,3.7421612791714205
420.3750000000004,58.66484318621506,55.42366717719121,84.75668065236377,72.24921470009816,31.04646568943914,center,center,0.8026303884821248,slow,slow,0.4566376994360029,8.56231944456812,6.2371530493452,2.3251663952229196
420.4000000000004,58.66484318621506,55.42366717719121,84.75668065236377,72.24921470009816,31.04646568943914,center,center,0.8026303884821248,slow,slow,0.4566376994360029,8.56231944456812,6.2371530493452,2.3251663952229196
420.42500000000035,59.090017163971275,55.72335706358543,84.6701998666731,72.4520317391944,30.564592317025372,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,4.409701923778462,4.356863740047846
420.4500000000004,59.090017163971275,55.72335706358543,84.6701998666731,72.4520317391944,30.564592317025372,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,4.409701923778462,4.356863740047846
420.47500000000036,59.090017163971275,55.72335706358543,84.58839420047963,72.66260077101484,30.61217419386645,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,4.518029844219891,4.248535819606417
420.5000000000004,59.51519114172749,56.02304694997966,84.58839420047963,72.66260077101484,30.092196047954754,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,4.518029844219891,4.452782038864605
420.5250000000004,59.51519114172749,56.02304694997966,84.46310385033186,72.91623536130159,30.12935716567091,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,5.657850377310235,3.3129615057742603
420.55000000000035,59.51519114172749,56.02304694997966,84.46310385033186,72.91623536130159,30.12935716567091,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,5.657850377310235,3.3129615057742603
420.5750000000004,59.94036511948371,56.322736836373885,84.34206168024228,73.13205603657438,29.630997401666484,center,center,0.8026303884821248,slow,slow,0.4589671658295865,9.175058102342684,4.948930018305217,4.226128084037467
420.60000000000036,59.51519114172749,56.02304694997966,84.34206168024228,73.13205603657438,30.151147451819384,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,4.948930018305217,4.021881864779279
420.6250000000004,59.51519114172749,56.02304694997966,84.23176055451304,73.30347097428496,30.15828009016486,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,4.076734929202793,4.894076953881703
420.6500000000004,59.94036511948371,56.322736836373885,84.23176055451304,73.30347097428496,29.638104258595604,center,center,0.8026303884821248,slow,slow,0.4589671658295865,9.175058102342684,4.076734929202793,5.098323173139891
420.67500000000035,59.51519114172749,56.02304694997966,84.05976089003906,73.52857820405386,30.14762890538989,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,5.665938562087848,3.3048733209966477
420.7000000000004,59.51519114172749,56.02304694997966,84.05976089003906,73.52857820405386,30.14762890538989,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,5.665938562087848,3.3048733209966477
420.72500000000036,59.51519114172749,56.02304694997966,83.9251066975432,73.77095852602918,30.17999905157928,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,5.545447575717413,3.425364307367083
420.7500000000004,59.090017163971275,55.72335706358543,83.9251066975432,73.77095852602918,30.700123626587164,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,5.545447575717413,3.221118088108895
420.7750000000004,59.090017163971275,55.72335706358543,83.75169258375391,74.05529114104212,30.72878197278455,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,6.660855525273654,2.105710138552654
420.80000000000035,59.51519114172749,56.02304694997966,83.75169258375391,74.05529114104212,30.208770791203246,center,center,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,6.660855525273654,2.309956357810842
420.8250000000004,59.090017163971275,55.72335706358543,83.37932132334154,74.45914926853742,30.67572665958447,center,center,0.8026303884821248,slow,fast,0.4589671658295865,8.766565663826308,10.986568940758572,-2.220003276932264
420.85000000000036,59.090017163971275,55.72335706358543,83.37932132334154,74.45914926853742,30.67572665958447,center,center,0.8026303884821248,slow,fast,0.4589671658295865,8.766565663826308,10.986568940758572,-2.220003276932264
420.8750000000004,59.090017163971275,55.72335706358543,83.0196928829934,74.79099215582143,30.597452312704508,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,9.786773052405444,-1.020207388579136
420.9000000000004,58.66484318621506,55.42366717719121,83.0196928829934,74.79099215582143,31.116747590012324,center,corner,0.8026303884821248,slow,slow,0.4566376994360029,8.56231944456812,9.786773052405444,-1.224453607837324
420.92500000000035,59.090017163971275,55.72335706358543,82.7561855780665,75.0882974952169,30.57921590435167,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,7.945478326265715,0.8210873375605923
420.9500000000004,59.090017163971275,55.72335706358543,82.7561855780665,75.0882974952169,30.57921590435167,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,7.945478326265715,0.8210873375605923
420.97500000000036,59.090017163971275,55.72335706358543,82.37988880195377,75.41455532056668,30.498547665576513,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,9.960791782078406,-1.1942261182520983
421.0000000000004,59.090017163971275,55.72335706358543,82.37988880195377,75.41455532056668,30.498547665576513,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,9.960791782078406,-1.1942261182520983
421.0250000000004,59.51519114172749,56.02304694997966,82.07258388531672,75.59474587649862,29.864483358311013,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,7.124744156427394,1.8460677266571013
421.05000000000035,59.090017163971275,55.72335706358543,82.07258388531672,75.59474587649862,30.382074755603284,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,7.124744156427394,1.6418215073989133
421.0750000000004,59.51519114172749,56.02304694997966,81.79168411354512,75.690825120121,29.71638667929411,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,5.937538305944343,3.033273577140153
421.10000000000036,59.51519114172749,56.02304694997966,81.79168411354512,75.690825120121,29.71638667929411,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,5.937538305944343,3.033273577140153
421.1250000000004,59.51519114172749,56.02304694997966,81.47869973338572,75.78247585374923,29.543708979391358,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,6.522547943813228,2.4482639392712677
421.1500000000004,59.51519114172749,56.02304694997966,81.47869973338572,75.78247585374923,29.543708979391358,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,6.522547943813228,2.4482639392712677
421.17500000000035,59.090017163971275,55.72335706358543,81.30389685280554,75.85277165065719,29.977487927580267,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,3.768158495714039,4.998407168112269
421.2000000000004,59.090017163971275,55.72335706358543,81.30389685280554,75.85277165065719,29.977487927580267,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,3.768158495714039,4.998407168112269
421.22500000000036,59.51519114172749,56.02304694997966,81.12303049250164,75.95109335073421,29.394315007488952,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,4.117270794864719,4.853541088219776
421.2500000000004,59.51519114172749,56.02304694997966,81.12303049250164,75.95109335073421,29.394315007488952,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,4.117270794864719,4.853541088219776
421.2750000000004,59.090017163971275,55.72335706358543,80.80063469419126,76.09463111378629,29.771458143192824,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,7.058105700262092,1.7084599635642155
421.30000000000035,59.51519114172749,56.02304694997966,80.80063469419126,76.09463111378629,29.256428320454543,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.970811883084496,7.058105700262092,1.9127061828224035
421.3250000000004,59.090017163971275,55.72335706358543,80.57066492343104,76.2020355610181,29.678182241626512,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,5.076290407322248,3.6902752565040595
421.35000000000036,59.090017163971275,55.72335706358543,80.57066492343104,76.2020355610181,29.678182241626512,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,5.076290407322248,3.6902752565040595
421.3750000000004,59.090017163971275,55.72335706358543,80.35814623137844,76.39477227374978,29.658737680806706,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,5.738000868119993,3.0285647957063144
421.4000000000004,59.090017163971275,55.72335706358543,80.35814623137844,76.39477227374978,29.658737680806706,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,5.738000868119993,3.0285647957063144
421.42500000000035,59.090017163971275,55.72335706358543,80.13339647455368,76.71145806707014,29.720770456728125,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,7.766655519172662,0.9999101446536454
421.4500000000004,59.090017163971275,55.72335706358543,80.13339647455368,76.71145806707014,29.720770456728125,center,corner,0.8026303884821248,slow,slow,0.4589671658295865,8.766565663826308,7.766655519172662,0.9999101446536454
421.47500000000036,58.66484318621506,55.42366717719121,79.89040076687942,77.11722647101412,30.350202790833354,center,corner,0.8026303884821248,slow,slow,0.4566376994360029,8.56231944456812,9.459279287289476,-0.8969598427213565
