time,decode_time,window_start,window_end,decode_window_s,decoded_x,decoded_y,true_x,true_y,position_error_cm,decoded_spatial_context,true_spatial_context,spatial_context_confidence,decoded_movement_state,true_movement_state,movement_state_confidence,decoded_speed,true_speed,speed_error,true_wall_distance_bin,true_distance_to_wall,true_head_direction_deg,true_acceleration
420.0750000000004,420.0750000000004,419.8250000000004,420.0750000000004,0.25,115.61674817427686,13.415930807840354,94.50966619341168,21.694568761939134,22.67255512998058,wall,corner,0.5908719469548529,still,slow,0.5437417090917249,3.992151013518563,3.005578134078205,0.9865728794403581,near_wall,5.490333806588325,-48.33699279184243,56.97787983777471
420.10000000000036,420.10000000000036,419.85000000000036,420.10000000000036,0.25,113.66192428288971,11.065430978756034,94.50966619341168,21.694568761939134,21.90405350477093,wall,corner,0.533839750985141,still,slow,0.4658913735848422,4.546323358050058,3.005578134078205,1.5407452239718533,near_wall,5.490333806588325,-48.33699279184243,0.0
420.1250000000004,420.1250000000004,419.8750000000004,420.1250000000004,0.25,110.92315420278379,12.961803752466494,94.4373624584031,21.583857854058724,18.604331387337574,wall,corner,0.5502772011950237,slow,slow,0.45604253127425765,3.887478355324821,2.8886819018496817,0.9987964534751392,near_wall,5.562637541596899,-50.04195067437993,-4.675849289134549
420.1500000000004,420.1500000000004,419.9000000000004,420.1500000000004,0.25,110.82388058747642,4.595796280913106,94.4373624584031,21.583857854058724,23.60322461884044,wall,corner,0.5140671044584039,slow,slow,0.4875902516362617,4.934230747912741,2.8886819018496817,2.0455488460630593,near_wall,5.562637541596899,-50.04195067437993,0.0
420.17500000000035,420.17500000000035,419.92500000000035,420.17500000000035,0.25,110.34214349773555,-1.5774899802995392,94.35598403961382,21.47658405269872,28.054369066857653,wall,corner,0.507573592760114,slow,slow,0.46846178481583833,6.1888864815395666,2.653991585646438,3.5348948958931286,near_wall,5.644015960386184,-53.93956941121634,-9.387612648138283
420.2000000000004,420.2000000000004,419.9500000000004,420.2000000000004,0.25,107.36952724857603,1.1941658792546548,94.35598403961382,21.47658405269872,24.09831516546293,corner,corner,0.47591200975274184,slow,slow,0.46304751976177977,6.151985161068012,2.653991585646438,3.497993575421574,near_wall,5.644015960386184,-53.93956941121634,0.0
420.22500000000036,420.22500000000036,419.97500000000036,420.22500000000036,0.25,104.79218250362702,6.752204190649998,94.29210147864625,21.36475950044775,17.993845453739446,corner,corner,0.5328400844958321,slow,slow,0.47553721787838504,5.8410994052484995,2.864702907372241,2.9763964978762583,near_wall,5.707898521353755,-51.32537398801313,8.428452869039793
420.2500000000004,420.2500000000004,420.0000000000004,420.2500000000004,0.25,102.25833711805289,11.279354971701515,94.29210147864625,21.36475950044775,12.852093011296164,wall,corner,0.4640847063717227,slow,slow,0.42895270943850383,6.103837930532233,2.864702907372241,3.239135023159992,near_wall,5.707898521353755,-51.32537398801313,0.0
420.2750000000004,420.2750000000004,420.0250000000004,420.2750000000004,0.25,100.87824575980946,9.401424437432908,94.25092840106912,21.212681708470367,13.543527372737735,wall,corner,0.471613125827033,slow,slow,0.4673293613148342,6.715352244378289,3.724836441695683,2.9905158026826064,near_wall,5.7490715989308825,-54.74199082132598,34.40534137296896
420.30000000000035,420.30000000000035,420.05000000000035,420.30000000000035,0.25,98.58275591300493,16.330770969285986,94.25092840106912,21.212681708470367,6.5266976380500275,wall,corner,0.5704655544155929,slow,slow,0.4813558960052927,6.9375849401533705,3.724836441695683,3.2127484984576875,near_wall,5.7490715989308825,-54.74199082132598,0.0
