time,decoded_x,decoded_y,true_x,true_y,position_error_cm,decoded_spatial_context,true_spatial_context,spatial_context_confidence,decoded_movement_state,true_movement_state,movement_state_confidence,decoded_speed,true_speed,speed_error
420.0750000000004,31.497441653336075,25.384324028934802,7.745166665963324,2.922671878680997,32.6909220487091,corner,corner,0.6468450465886826,fast,fast,0.5544823825176426,8.605130948326307,13.426930142576152,-4.821799194249845
420.10000000000036,32.38786381703329,27.339113069928086,7.745166665963324,2.922671878680997,34.69041832156221,corner,corner,0.5936752517422298,slow,fast,0.5313055108704055,6.983160332440361,13.426930142576152,-6.443769810135791
420.1250000000004,33.48084073753564,24.980219417352703,7.478542105129858,3.004068424224838,34.04512808966309,corner,corner,0.5540437979304231,slow,slow,0.5358657485022216,7.184129393073826,9.596340613197205,-2.4122112201233783
420.1500000000004,25.854621826874812,14.487234292130847,7.478542105129858,3.004068424224838,21.668950235066017,corner,corner,0.584878786610684,slow,slow,0.580087386551274,7.031610997690052,9.596340613197205,-2.5647296155071526
420.17500000000035,35.33537599626227,15.097437328118005,7.117452022812154,3.033108492673934,30.68874815988978,corner,corner,0.5697522180390596,slow,fast,0.5278489226548332,7.492581095049539,11.598701210714763,-4.106120115665224
420.2000000000004,38.136820169982414,10.444743244156683,7.117452022812154,3.033108492673934,31.892530942825278,corner,corner,0.5607217024364585,slow,fast,0.501356237237034,7.418760569745238,11.598701210714763,-4.179940640969525
420.22500000000036,41.85675974745553,9.664135890145403,6.757091936800277,3.0669949330763484,35.714268146299545,corner,corner,0.554516990556804,slow,fast,0.5409170717236866,6.76978104878806,11.683353991786928,-4.913572942998869
420.2500000000004,40.72085782714822,12.262024877498277,6.757091936800277,3.0669949330763484,35.186445815586126,corner,corner,0.5169286388370563,slow,fast,0.5416988020639075,7.3125628526268045,11.683353991786928,-4.370791139160124
420.2750000000004,39.79860397507078,12.165563104182205,6.18179996922542,2.9662824062716475,34.852780045878276,corner,corner,0.595575081702326,slow,fast,0.5329432556882382,6.251559584488384,16.90005299099945,-10.648493406511065
420.30000000000035,34.611141161130824,16.854542664580343,6.18179996922542,2.9662824062716475,31.640341553281093,corner,corner,0.6625914215716978,slow,fast,0.6054078023850894,4.915424213422317,16.90005299099945,-11.984628777577132
