spike_source,source,feature_type,decode_window_s,update_dt_s,n_units,target_name,target_family,decoder_name,n_train_samples,n_test_samples,mean_position_error_cm,median_position_error_cm,p90_position_error_cm,r2_x,r2_y,r2,correlation,mae,rmse,mean_circular_error_deg,median_circular_error_deg,p90_circular_error_deg,mae_cm,rmse_cm,accuracy,balanced_accuracy,macro_f1,confusion_matrix,class_labels
ground_truth,ground_truth,counts,0.025,0.025,200,position,continuous,ridge,16800,7200,20.89629940795527,19.12325713355506,37.336135581096634,0.6939031578528456,0.7615045079230643,,,,,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,position,continuous,pca_ridge,16800,7200,20.892603260018262,19.16050257912266,37.199711603806826,0.6938302667184962,0.761690601049418,,,,,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,position,continuous,random_forest_regressor,16800,7200,28.155287733312306,25.09165488951934,47.15240176068528,0.42687761878140296,0.6036327567821262,,,,,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,position,continuous,bayesian_place_decoder,16800,7200,11.421343977679703,9.15529819742302,22.320648709574513,0.8569793418559202,0.929871912385233,,,,,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,speed,continuous,ridge,16800,7200,,,,,,0.4791373131770694,0.6943762210763579,3.064020069566458,3.891713249077973,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,speed,continuous,pca_ridge,16800,7200,,,,,,0.47950960743392,0.6945828757217998,3.064531391199668,3.8903221708532256,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,speed,continuous,random_forest_regressor,16800,7200,,,,,,0.3601549152195145,0.6314422545594919,3.4251242500736216,4.313369156489487,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,acceleration,continuous,ridge,16800,7200,,,,,,-0.0003853751032234509,0.07250680522297608,35.17046475129477,59.49533635310519,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,acceleration,continuous,pca_ridge,16800,7200,,,,,,0.0020057395624921703,0.07789463153782362,34.98985815222183,59.42419113051499,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,acceleration,continuous,random_forest_regressor,16800,7200,,,,,,0.0015806953772992127,0.050516890227470294,33.4792325382582,59.43684411818628,,,,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,head_direction,continuous,ridge,16800,7200,,,,,,,,,,23.449672295694487,17.685309195598116,48.610371727543985,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,head_direction,continuous,pca_ridge,16800,7200,,,,,,,,,,23.43814132359925,17.648207262876273,48.8156355235375,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,head_direction,continuous,random_forest_regressor,16800,7200,,,,,,,,,,31.97374706774081,23.47347752148456,68.6149678230869,,,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,distance_to_wall,continuous,ridge,16800,7200,,,,,,0.48007464002764433,0.7152497712164263,,,,,,4.768762683319533,6.0865544329250785,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,distance_to_wall,continuous,pca_ridge,16800,7200,,,,,,0.48134460232249654,0.71603284115504,,,,,,4.762346600884685,6.079116422476992,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,distance_to_wall,continuous,random_forest_regressor,16800,7200,,,,,,0.39455931001825817,0.649435128399101,,,,,,4.887789450200568,6.568055477180502,,,,,
ground_truth,ground_truth,counts,0.025,0.025,200,distance_to_wall,continuous,bayesian_place_decoder,16800,7200,,,,,,0.517647940099566,0.7612217310817878,,,,,,3.9872433746074534,5.862503007335261,,,,,
