time,x,y,speed,acceleration,head_direction,head_direction_sin,head_direction_cos,distance_to_wall,spatial_context,movement_state,wall_distance_bin
3.1500000000000004,46.29373167841545,33.59647779339034,6.559900172541519,3.4618521280963135,-1.295559932371911,-0.9623609785560827,0.27177444131591727,33.59647779339034,center,slow,center
3.2,46.47121502086628,33.2638340736575,7.540614858888344,19.61429372693658,-1.0806673217799294,-0.882272138168521,0.47073970961832623,33.2638340736575,center,slow,center
3.25,46.63220778217173,32.986722126886086,6.40967082575051,-22.618880662756766,-1.0444896155960075,-0.8646682623954076,0.5023433049281204,32.986722126886086,center,slow,center
3.3000000000000003,46.75710451863981,32.712093368759206,6.033909166392537,-7.515233187159427,-1.1439712393022972,-0.9102846945608613,0.413982819508539,32.712093368759206,center,slow,center
3.35,46.83262194521521,32.37836124672675,6.843391293586948,16.189642543888286,-1.3482624085533272,-0.975341340908557,0.22070176418574014,32.37836124672675,center,slow,center
3.4000000000000004,46.87048349326054,32.09657344369328,5.686400012620135,-23.139825619336136,-1.4372343185955718,-0.9910938463986997,0.13316526435460097,32.09657344369328,center,slow,center
3.45,46.936338496995454,31.68039546483056,8.427122678760243,54.81445332280236,-1.413859946156684,-0.9877107400172552,0.15629297506467157,31.68039546483056,center,slow,center
3.5,46.99337427511162,31.341184838444107,6.879445589255079,-30.953541790103397,-1.4042118892541209,-0.9861568697229224,0.16581504243670767,31.341184838444107,center,slow,center
3.5500000000000003,47.03204947057155,31.03381783605278,6.195812937876492,-13.672653027571664,-1.445626729548488,-0.9921765084685488,0.12484300558365247,31.03381783605278,center,slow,center
3.6,47.01943433097257,30.75370509048132,5.607933379728487,-11.757591162960146,-1.61580185166901,-0.9989874222971612,-0.044990333318095925,30.75370509048132,center,slow,center
3.65,46.96567465467496,30.26422025220096,9.848563544029684,84.81260328602424,-1.6801869876379345,-0.9940228056447767,-0.10917262412384496,30.26422025220096,center,slow,center
3.7,46.97113646078599,29.619179388602507,12.90127973555849,61.05432383057578,-1.5623291491414644,-0.9999641536654547,0.008467076480762864,29.619179388602507,center,fast,middle
3.75,47.05716458743635,29.03565242688295,11.796686884521868,-22.091857020732498,-1.4244228714275915,-0.9893065187399136,0.14585133519688098,29.03565242688295,center,fast,middle
3.8,47.11543011105224,28.39928646888427,12.78055560203571,19.6773743502769,-1.479491127420968,-0.9958345752939275,0.0911783891564389,28.39928646888427,center,fast,middle
3.85,47.21982774409065,27.90008127989956,10.200091891611264,-51.60927420848865,-1.3646397352846955,-0.9788248856763097,0.20469939711870008,27.90008127989956,center,fast,middle
3.9,47.35383410850357,27.43303893458804,9.717741672163465,-9.647004388956011,-1.2913772127323304,-0.9612158072679946,0.27579733838116954,27.43303893458804,center,slow,middle
3.95,47.408982476038666,27.06241181139839,7.494152570787944,-44.47178202751018,-1.4230826828778431,-0.9891101620597988,0.14717706108642908,27.06241181139839,center,slow,middle
4.0,47.46591707380863,26.5979565684175,9.35863710495632,37.289690683367674,-1.4488212558283982,-0.9925702594770196,0.12167284003310637,26.5979565684175,center,slow,middle
4.05,47.50507975568129,25.88604970963419,14.259664669748451,98.02055129584296,-1.5158407547514068,-0.9984903225580125,0.05492791419666545,25.88604970963419,center,fast,middle
4.1000000000000005,47.55609229244752,25.15214191025315,14.713571108329113,9.0781287716131,-1.5013998432614457,-0.9975930302407476,0.06934079618148876,25.15214191025315,center,fast,middle
4.15,47.60684751711533,24.490265726145623,13.276387700271856,-28.743668161145234,-1.4942622435849775,-0.9970726963539592,0.07645938912550511,24.490265726145623,center,fast,middle
4.2,47.620445543669895,23.81976639889673,13.412744002140558,2.7271260373740445,-1.5505186588120854,-0.9997944151351651,0.020276278369887858,23.81976639889673,center,fast,middle
4.25,47.606035795471705,23.19033989701352,12.591828494957673,-16.418310143657763,-1.5936857849186514,-0.9997380477906928,-0.02288745944080749,23.19033989701352,center,fast,middle
4.3,47.56955137149701,22.56711251940932,12.485887671898627,-2.1188164611809133,-1.6292707017171033,-0.9982908608202027,-0.058441057509756325,22.56711251940932,center,fast,middle
4.3500000000000005,47.63060231390295,21.97520891876757,11.900875430342452,-11.700244831123332,-1.4680163878723966,-0.9947227901111113,0.10259907813214512,21.97520891876757,center,fast,middle
4.4,47.81234518181956,21.40846568333318,11.903417407605172,0.05083954525439101,-1.2604772325619509,-0.9522361789519265,0.30536250505757034,21.40846568333318,center,fast,middle
4.45,48.07301159356469,20.863522752452628,12.08155248515314,3.562701550959359,-1.124628753999915,-0.9021074593687001,0.4315114503131396,20.863522752452628,center,fast,middle
4.5,48.32499748519981,20.45372897307205,9.621389321759343,-49.203263267876096,-1.0194863766127302,-0.8518390965716454,0.5238035448066414,20.45372897307205,center,slow,middle
4.55,48.63610892364321,20.09045800253492,9.565691301005,-1.113960415086876,-0.8625886342399465,-0.7595289438181326,0.65047350714884,20.09045800253492,center,slow,middle
4.6000000000000005,48.8718748604475,19.75143709216109,8.258831748568417,-26.137191048731285,-0.9631428232204812,-0.8209899915507781,0.5709425836049131,19.75143709216109,center,slow,middle
4.65,48.98460964705853,19.469402231653216,6.074629030778215,-43.684054355804186,-1.1905319265325942,-0.928566531647936,0.3711659956182982,19.469402231653216,center,slow,middle
4.7,49.02998419120581,19.250653443309503,4.4681039226237385,-32.13050216308965,-1.3662691166697294,-0.9791571195830919,0.20310424704998808,19.250653443309503,center,slow,middle
4.75,49.09862274160532,19.024171277790337,4.733092937992983,5.299780307384908,-1.2765310632920912,-0.9570155012219368,0.29003677425617086,19.024171277790337,center,slow,middle
4.800000000000001,49.27874003272272,18.464375409599075,11.761184508432557,140.5618314087895,-1.2595019353619776,-0.9519379069172871,0.3062910729582801,18.464375409599075,center,fast,middle
4.8500000000000005,49.50085794711708,17.80658654046109,13.885568972954966,42.48768929044833,-1.2451446605884016,-0.947442442465501,0.3199262699670126,17.80658654046109,center,fast,middle
4.9,49.76686306940477,17.242474260132752,12.473674517166502,-28.237889115769363,-1.1301695765623918,-0.904484527878285,0.42650643468627264,17.242474260132752,center,fast,middle
4.95,50.06680394289062,16.877578992302038,9.446969547377895,-60.53409939577236,-0.8827889293929811,-0.7725128486986543,0.6349991327517621,16.877578992302038,center,slow,middle
5.0,50.43473814668305,16.503390403998903,10.49557388496046,20.972086751651386,-0.7938256588320308,-0.7130407396575459,0.701122602394631,16.503390403998903,center,fast,middle
5.050000000000001,50.83785137747694,16.156785963407348,10.6326838583467,2.742199467724756,-0.7101669877863425,-0.6519603991036997,0.7582530171390975,16.156785963407348,center,fast,middle
5.1000000000000005,51.16312083734176,15.942272160865668,7.792724632672231,-56.79918451348959,-0.5830216276107968,-0.5505489097928536,0.8348029096295128,15.942272160865668,center,slow,middle
5.15,51.5177635921298,15.684991466781744,8.762758448615472,19.400676318864885,-0.627612526356839,-0.5872139363252049,0.809431771667914,15.684991466781744,center,slow,middle
5.2,51.82035537968712,15.455085180084724,7.600491840925888,-23.245332153791757,-0.649737474110298,-0.6049773922762729,0.7962426482138473,15.455085180084724,center,slow,middle
5.25,52.11968199572259,15.173847373056276,8.214405083009092,12.27826484166413,-0.7542509585382653,-0.6847429708821328,0.7287846484576296,15.173847373056276,center,slow,middle
5.300000000000001,52.47085889172264,14.861236655582532,9.403205261264477,23.77600356510735,-0.7273632281774881,-0.6649024641874205,0.7469301929347186,14.861236655582532,wall,slow,middle
5.3500000000000005,52.81728380991,14.490168544734692,10.152866921797068,14.99323321065189,-0.8197309140751716,-0.730962227134487,0.6824179236381404,14.490168544734692,wall,fast,middle
5.4,53.13986353101399,14.220322506295904,8.41129148059046,-34.831508824132285,-0.6966189964474493,-0.6416280759297728,0.7670159139018288,14.220322506295904,wall,slow,middle
5.45,53.46401642600369,13.702882670250563,12.211782560409985,76.00982159639076,-1.0111512334358943,-0.8474435791591212,0.5308854680079106,13.702882670250563,wall,fast,middle
5.5,53.665460578881394,13.1688235973893,11.41575823209389,-15.920486566321962,-1.210103087792149,-0.9356523885725399,0.35292294875581676,13.1688235973893,wall,fast,middle
5.550000000000001,53.8137669940524,12.535827553928538,13.002750229360789,31.73983994533754,-1.3406546610416508,-0.9736340886275423,0.22811545643032402,12.535827553928538,wall,fast,middle
5.6000000000000005,53.896337996801215,12.020089299293303,10.446126895441076,-51.13246667839445,-1.4120410890995023,-0.9874248318011823,0.15808922019671892,12.020089299293303,wall,fast,middle
5.65,53.98559007065028,11.42501612950084,12.03458366696924,31.76913543056341,-1.4219210089152985,-0.9889385229432264,0.1483259850426407,11.42501612950084,wall,fast,middle
5.7,54.04000797086631,10.84143334952406,11.722289348917286,-6.245886361039106,-1.477817240757289,-0.9956805579631637,0.09284517485665618,10.84143334952406,wall,fast,middle
5.75,54.018679227137,10.009542409621448,16.643286348568573,98.41993999302609,-1.5964295811722051,-0.9996714861234844,-0.025630447355907613,10.009542409621448,wall,fast,middle
5.800000000000001,53.89219835332999,9.291795290735797,14.57612209207422,-41.34328512988647,-1.74522478787563,-0.9848258876425374,-0.17354529964562074,9.291795290735797,wall,fast,near_wall
5.8500000000000005,53.81968586875271,8.583711241845618,14.312433673570856,-5.273768370067292,-1.6722984819954607,-0.9948530774499823,-0.10132795413063178,8.583711241845618,wall,fast,near_wall
5.9,53.85268541867318,7.91885547953827,13.622732060319455,-13.794032265028072,-1.5223295621125432,-0.9988257162563259,0.048447791952138074,7.91885547953827,wall,fast,near_wall
5.95,53.92464731311856,7.5993795485614415,7.207206387778705,-128.31051345081545,-1.3697504943672023,-0.9798582670691438,0.19969420736780127,7.5993795485614415,wall,slow,near_wall
6.0,53.96529541632936,7.299442724009454,6.944677281013786,-5.250582135298406,-1.453464973861477,-0.9931245698762906,0.117062328304339,7.299442724009454,wall,slow,near_wall
6.050000000000001,54.00263998361415,7.197827271405299,3.260415157469644,-73.68524247088179,-1.339665224164129,-0.9734079062327364,0.22907869408480622,7.197827271405299,wall,slow,near_wall
6.1000000000000005,54.05793174651794,7.116557973341879,3.062605651472932,-3.956190119934254,-1.2013741293964282,-0.9325361323002884,0.36107667046545516,7.116557973341879,wall,slow,near_wall
6.15,54.1329978650752,7.022123280523296,3.528789961120076,9.323686192942915,-1.1313385141217935,-0.9049824692050258,0.42544885759815426,7.022123280523296,wall,slow,near_wall
6.2,54.272961927471066,6.832761710992279,5.888753655560556,47.19927388880977,-1.0754227503033815,-0.8797911877787419,0.4753603537390036,6.832761710992279,wall,slow,near_wall
6.25,54.42835402127064,6.699958602226648,5.25505454998746,-12.673982111461966,-0.9380018319870832,-0.8063779934651731,0.5914004833064319,6.699958602226648,wall,slow,near_wall
6.300000000000001,54.66844836115919,6.512402054638389,7.280142979021992,40.501768580690054,-0.8505277880566153,-0.7516286317076665,0.6595865371558618,6.512402054638389,wall,slow,near_wall
6.3500000000000005,54.87666911949053,6.340044080881352,6.800307121928654,-9.596717141866796,-0.91172132516681,-0.7905590255390204,0.6123858482515697,6.340044080881352,wall,slow,near_wall
6.4,55.0226539512124,6.282065186242352,4.399595869422199,-48.014225050129276,-0.8451369922158821,-0.7480620311753163,0.663628810039061,6.282065186242352,wall,slow,near_wall
6.45,55.229721935169096,6.239840039477285,5.141276432633415,14.833611264224373,-0.6342570434859939,-0.5925792174373484,0.8055121793376806,6.239840039477285,wall,slow,near_wall
6.5,55.3622436478305,6.240372671223834,3.472544062951434,-33.374647393639734,-0.7024587262750792,-0.6460962756702588,0.7632559220635113,6.240372671223834,wall,slow,near_wall
6.550000000000001,55.55251934866005,6.1385341982861865,5.735139289120045,45.25190452337157,-0.8452507803811118,-0.7481375394369825,0.6635436851369905,6.1385341982861865,wall,slow,near_wall
6.6000000000000005,55.74041483249809,6.05046155794421,5.59425842475178,-2.817617287365294,-0.8342361046370335,-0.74078358597122,0.671743759744458,6.05046155794421,wall,slow,near_wall
6.65,55.810175155417774,6.064043039900014,2.62668032867215,-59.35156192159282,-1.0108204257938112,-0.8472679118229953,0.5311657797666385,6.064043039900014,wall,slow,near_wall
6.7,55.8802838564681,5.995314236880385,4.101175783488169,29.48990909632049,-1.22186259545731,-0.9397377999646747,0.3418959890340236,5.995314236880385,wall,slow,near_wall
6.75,55.965793760273286,5.825275353471787,6.211876958161516,42.21402349346708,-1.2918843093569172,-0.9613555395744923,0.27530987365046816,5.825275353471787,wall,slow,near_wall
6.800000000000001,55.99676394774904,5.722784539462513,4.894249223607343,-26.352554691083085,-1.4438974776607043,-0.9919591401147252,0.12655854116911708,5.722784539462513,wall,slow,near_wall
6.8500000000000005,56.04481134424055,5.690436740744176,3.7247029368963775,-23.390925734219387,-1.3098507310715903,-0.966146451850944,0.2579942510519011,5.690436740744176,wall,slow,near_wall
6.9,56.16100413122132,5.64999449055585,4.460864063182724,14.723222525726978,-1.0228422676846454,-0.853592124208125,0.5209419214172161,5.64999449055585,wall,slow,near_wall
6.95,56.31235783493834,5.591126273419143,5.206679480417658,14.916308344698734,-0.9503701555817315,-0.8136307623016958,0.5813819593316956,5.591126273419143,wall,slow,near_wall
7.0,56.495856763503184,5.54462821536924,5.485149677944429,5.569403950535447,-0.8378329372235698,-0.743194938777108,0.6690749457094405,5.54462821536924,wall,slow,near_wall
7.050000000000001,56.641940209789446,5.477152759454835,5.421565010247363,-1.2716933539413053,-1.0016690929528174,-0.842371627045634,0.5388970606233545,5.477152759454835,wall,slow,near_wall
7.1000000000000005,56.80500198558464,5.364162561245816,6.464596740857563,20.860634612204073,-1.0420200504276749,-0.8634250574306399,0.5044771255477262,5.364162561245816,wall,slow,near_wall
7.15,56.88614552456061,5.42538052253023,2.7954194060895934,-73.38354669535966,-0.9513954213978558,-0.8142264056141971,0.5805474661046975,5.42538052253023,wall,slow,near_wall
7.2,56.97694454218086,5.499955398381251,2.636746636133036,-3.1734553991311576,-0.8110723917325029,-0.7250261701737031,0.6887213170530244,5.499955398381251,wall,slow,near_wall
7.25,57.05574619194337,5.598572878003338,2.0516906743648766,-11.70111923536323,-0.6948314608407741,-0.6402559833114017,0.7681616209066618,5.598572878003338,wall,slow,near_wall
7.300000000000001,57.16081824489835,5.648855287772703,2.9920366201434487,18.806918915571174,-0.7921093765821173,-0.7118363657958282,0.7023453483369758,5.648855287772703,wall,slow,near_wall
7.35,57.32954763645647,5.690432483448874,4.044149436780865,21.04225633274877,-0.583687577925822,-0.5511047249309987,0.8344360863234093,5.690432483448874,wall,slow,near_wall
7.4,57.66693240887201,5.73624085945864,7.0619328724913375,60.3556687142086,-0.2994367658729955,-0.29498208170200807,0.9555027846504425,5.73624085945864,wall,slow,near_wall
7.45,57.88162432261152,5.860290647103568,4.317493077237949,-54.88879590506796,-0.1047386731932247,-0.10454727768732583,0.9945199177131493,5.860290647103568,wall,slow,near_wall
7.5,58.12602577811874,5.942354469598865,5.013469750772861,13.919533470698294,-0.2241688266504255,-0.22229606227550333,0.9749792103921014,5.942354469598865,wall,slow,near_wall
7.550000000000001,58.43013167746716,5.941940241069759,6.634709439472516,32.42479377399263,-0.4110238668714069,-0.39954812851618837,0.9167122192919713,5.941940241069759,wall,slow,near_wall
7.6,58.965477427559854,5.83892371733078,11.69445963268702,101.19500386429222,-0.4139115894507101,-0.40219366950829033,0.9155546145410749,5.83892371733078,wall,fast,near_wall
7.65,59.54368316552083,5.702584454079879,12.81072407415014,22.32528882926211,-0.4448156609354893,-0.4302914865825036,0.9026900002628916,5.702584454079879,wall,fast,near_wall
7.7,59.85602626800234,5.683983653652737,7.089999416023776,-114.4144931625277,-0.4926560270363614,-0.47296772533394343,0.8810797527990502,5.683983653652737,wall,slow,near_wall
7.75,60.21896467424964,5.630260534506848,8.328414362131404,24.768298922152656,-0.5124079465253241,-0.4902773516811946,0.8715664739011444,5.630260534506848,wall,slow,near_wall
7.800000000000001,60.573991711862064,5.585887570389385,8.137800965739531,-3.8122679278374063,-0.510422910123096,-0.48854629570309,0.8725379745058601,5.585887570389385,wall,slow,near_wall
7.85,60.76076805814469,5.607774975727264,4.619007637804441,-70.37586655870331,-0.6288080088737585,-0.5881811780096785,0.8087291894294077,5.607774975727264,wall,slow,near_wall
7.9,60.99132725476946,5.58617619887441,5.821601180678461,24.051870857480054,-0.6565857485558806,-0.610416051513803,0.7920809580177384,5.58617619887441,wall,slow,near_wall
7.95,61.23728119453058,5.595685731342729,5.743353056445977,-1.564962484649689,-0.5423796469085624,-0.516175577835616,0.8564827919147401,5.595685731342729,wall,slow,near_wall
8.0,61.5141826971402,5.696892206284126,5.6493103067695,-1.880854993529535,-0.1988131545019723,-0.1975060035394456,0.9803016773248308,5.696892206284126,wall,slow,near_wall
8.05,61.75841057347596,5.835485283055475,4.889426264663826,-15.197680842113265,-0.0446220514548184,-0.044607244896867695,0.999004601442211,5.835485283055475,wall,slow,near_wall
8.1,61.9244157738417,5.999754718579211,3.3567674733844823,-30.65317582558753,0.147920223599265,0.14738138800752357,0.9890797371642873,5.999754718579211,wall,slow,near_wall
8.15,62.07429381450361,6.136156815585181,3.0019933130979664,-7.095483205730218,0.0543281069268084,0.05430138557812551,0.9985245913468009,6.136156815585181,wall,slow,near_wall
8.200000000000001,62.35905362042975,6.198619488900611,5.80749560501519,56.11004583834368,-0.1969721043759199,-0.19570088531257512,0.9806636342232102,6.198619488900611,wall,slow,near_wall
8.25,62.5924957262902,6.290792287384528,4.6917141192747644,-22.315629714808992,-0.0987943152427061,-0.09863368301926276,0.9951238096709654,6.290792287384528,wall,slow,near_wall
8.3,62.78936110310096,6.424542795636707,3.966877401925593,-14.496734346983223,0.1221756363369287,0.12187191280630745,0.992545836155153,6.424542795636707,wall,slow,near_wall
8.35,62.96834422334857,6.604648882150553,3.909306853385748,-1.1514109707969291,0.4136091183697193,0.40191672232044773,0.9156762246117282,6.604648882150553,wall,slow,near_wall
8.4,63.12867498994223,6.796531536558994,3.7858602596384063,-2.468931874946794,0.5604858261844539,0.5315977539353711,0.8469969468722237,6.796531536558994,wall,slow,near_wall
8.450000000000001,63.35552493538743,7.104563382229973,6.419579545165111,52.67438571053334,0.7859109446994744,0.7074692793416103,0.7067440971015341,7.104563382229973,wall,slow,near_wall
8.5,63.72666821313037,7.496789793748702,9.885559498011537,69.31959905692999,0.7214031694892421,0.6604389333602131,0.7508797608818765,7.496789793748702,wall,slow,near_wall
