time_s,x_cm,y_cm,speed_cm_s,head_direction_rad
0.0,50.20093400664173,50.29304405150222,7.1063152518288675,0.9697469110872494
0.05,50.378590292701986,50.51604774724681,5.702364572437105,0.8981003332272802
0.1,50.612723149376805,50.79138198327482,7.228475250115687,0.8660940689404188
0.15000000000000002,50.846062772563826,50.98882553188599,6.113307930645551,0.7022627480656185
0.2,51.15135749740061,51.22104486622899,7.671523662372939,0.6502759101637663
0.25,51.45401786780186,51.46306698567108,7.750561427681432,0.6745269958806025
0.30000000000000004,51.76633270986244,51.66278212523597,7.4142214032966045,0.5689352155271863
0.35000000000000003,52.09266014654165,51.794297422142634,7.03664321250041,0.3831039829641491
0.4,52.51883169853594,51.95985655798232,9.144003919273155,0.3705360885812306
0.45,52.969198803429705,52.10092806687617,9.438891879706718,0.30355589123938204
0.5,53.40129722576289,52.11716920368582,8.64807079313525,0.037568975462286894
0.55,53.637226983776706,52.07524911905159,4.792500149700594,-0.1758451918604282
0.6000000000000001,53.85163123676746,51.97792714011785,4.709171956261655,-0.4261074695502379
0.65,54.010037315319714,51.886770348494004,3.655245347795673,-0.5221819509291526
0.7000000000000001,54.190182087324104,51.78080650301434,4.179974900850483,-0.5317089422264197
0.75,54.348376079671056,51.66543504869801,3.915911729635207,-0.630123329809944
0.8,54.53239221582644,51.50324853739999,4.905768148315959,-0.7224270588149235
0.8500000000000001,54.71538827113945,51.26050571233931,6.079856425231279,-0.9248242715652988
0.9,54.91715131379647,51.02023170540044,6.275027451499332,-0.8723003150278361
0.9500000000000001,55.09273957671432,50.81509357808548,5.4004773623376305,-0.8628573113943956
1.0,55.30034895013506,50.566276340031955,6.481100828863391,-0.8754377104602625
1.05,55.574826691763036,50.296683250799454,7.69463356921221,-0.7764204331388525
1.1,55.85261545622375,50.00005817074199,8.127805011925663,-0.8181786549751098
1.1500000000000001,56.10531001410274,49.623023057647266,9.077665252431547,-0.9803412618969369
1.2000000000000002,56.26411599444153,49.341242136781894,6.468997658218759,-1.0575871287510064
1.25,56.42067881776832,49.11269461717574,5.54060958257046,-0.9701854289805111
1.3,56.71330548373253,48.79416282193189,8.650846668727942,-0.8277597332055385
1.35,57.15312784024277,48.37470043302847,12.155532090217603,-0.7617085088289319
1.4000000000000001,57.641543443278785,47.78172961076112,15.364429014440557,-0.8817848294785
1.4500000000000002,58.29136920501733,46.98766159110066,20.52137949034188,-0.8849659323935477
1.5,58.85413072237841,46.39806723735078,16.3011904767262,-0.8086791558806216
1.55,59.52997100068988,45.84926250052871,17.412027118592203,-0.6820353059784147
1.6,60.17677053435777,45.28750407073585,17.133851524935437,-0.715148191019667
1.6500000000000001,60.675525021317256,44.651479452765116,16.165189178318062,-0.9057796511004076
1.7000000000000002,61.16950127728248,44.178531512044366,13.677606458579211,-0.76365395524198
1.75,61.67484576893955,43.71642505729753,13.695479995485112,-0.7407351414186581
1.8,62.35208299320405,43.217385890299916,16.824866693405465,-0.6350480425358132
1.85,63.18759434165523,42.61026650255064,20.655974093436186,-0.628385004040223
1.9000000000000001,63.99876164717716,41.901215382583395,21.547583514394383,-0.7183268710756046
1.9500000000000002,64.70232982008586,41.17551277707254,20.21536490469889,-0.8008834469933012
2.0,65.38060764557795,40.40742609533095,20.494076795241,-0.8474113711057283
2.0500000000000003,65.99340666632573,39.8795512090668,16.176211365802843,-0.7110844228172992
2.1,66.56680790722473,39.607574960467446,12.692676043556588,-0.4428941856197747
2.15,67.16538900477975,39.46294813909524,12.316107304021097,-0.23707248764878971
2.2,67.56810580211211,39.48569379767613,8.067172586176865,0.056420587174553234
2.25,68.06169717801342,39.5693929609526,10.012751795531965,0.16797392596858546
2.3000000000000003,68.64913466224027,39.74058592635002,12.237480611242509,0.28356980028804724
2.35,69.1748609096235,39.846194254489006,10.724573766075126,0.19824237400172381
2.4000000000000004,69.79825455102828,39.868358340201624,12.475750539977726,0.03553894722589254
2.45,70.50785262526486,39.85726543306592,14.193695495521679,-0.015631389151383204
2.5,71.38897438754917,39.89541576537003,17.638945635450245,0.04327043202879639
2.5500000000000003,72.35369692168078,39.986216499144064,19.37972488055729,0.09384462257940068
2.6,73.26346499197976,40.21118879917338,18.743430609320228,0.24242205477246878
2.6500000000000004,74.07819595922777,40.59978749623209,18.05320466120752,0.44505091987602957
2.7,74.73593039162758,41.281288674648266,18.942633816308813,0.8031428016644679
2.75,75.31598854551976,41.75139272644721,14.932719530140352,0.6810762475170047
2.8000000000000003,75.77859339203911,42.09745330029744,11.554413265878269,0.6422644401765406
2.85,76.3365206057742,42.3934211650646,12.631385558219922,0.48773133431060767
2.9000000000000004,76.91418481847806,42.626675750150056,12.459592996597634,0.38376867667186776
2.95,77.49156362921492,42.76675254808043,11.882555287586028,0.2380096077278542
3.0,78.00046949318997,42.81089840423849,10.216340538649087,0.08652999390314539
3.0500000000000003,78.33872017968568,42.754650516620806,6.8579108123767,-0.16478268915087763
3.1,78.79591646439216,42.61142629343729,9.582100413916057,-0.30358290894728035
3.1500000000000004,79.44721385951375,42.32400422432114,14.237973770269267,-0.4156013144170729
3.2,79.9314199180491,42.030071064910096,11.32876355695874,-0.5455809742925243
3.25,80.2026265485201,41.866227268127105,6.337123200812859,-0.5434500170572989
3.3000000000000003,80.49048222732225,41.68495229184799,6.803572850896436,-0.5620024391555052
3.35,80.80736665053541,41.47463149658548,7.606591210128215,-0.5859560293190353
3.4000000000000004,81.19569476721603,41.20495589637599,9.455657683166216,-0.6069933918831178
3.45,81.64479235322901,40.83339125100334,11.65759713583554,-0.6912016889492475
3.5,82.03426533357896,40.530879153149954,9.86311860965539,-0.660384786211071
3.5500000000000003,82.37412007948635,40.3226932616856,7.97101282700222,-0.5496132040826626
3.6,82.85945137296112,40.057504938760815,11.061126724552919,-0.500080337277184
3.6500000000000004,83.21015447907921,39.89989889501867,7.689794110766079,-0.4223550145846457
3.7,83.48349906833852,39.84851083235565,5.562661142352647,-0.18582838054917838
3.75,83.85859751897836,39.79899998492659,7.567038302679825,-0.13123563193359214
3.8000000000000003,84.31702630446239,39.63235502377985,9.755562401747328,-0.3486623090501222
3.85,84.71579041976345,39.45558059005138,8.723806968791857,-0.417273077155342
3.9000000000000004,85.3181547512786,39.13379904469621,13.658494072376513,-0.49062991170980086
3.95,86.06680009169443,38.69436498998887,17.361706530901568,-0.5307852098841119
4.0,86.87438250919467,38.373514046987246,17.379697220384266,-0.3781749668107999
