time,event_type,closed_loop_target,decoded_spatial_context,spatial_context_confidence,decoded_movement_state,movement_state_confidence,true_spatial_context,true_movement_state,correct_trigger
420.04999999999995,context_wall,spatial_context,wall,0.8470131665232932,still,0.5547687581010216,corner,still,True
420.1499999999999,context_wall,spatial_context,corner,0.8700203999998337,slow,0.46999547485935705,corner,slow,True
420.2249999999999,context_wall,spatial_context,corner,0.8388341949452921,slow,0.5259564423284985,corner,slow,True
420.29999999999995,context_wall,spatial_context,wall,0.907766327643198,slow,0.4676797637820055,corner,slow,True
420.32499999999993,context_wall,spatial_context,wall,0.9197455240900445,slow,0.5058848087461203,corner,slow,True
420.4749999999999,context_wall,spatial_context,corner,0.8169100701284068,slow,0.5053247536276477,corner,slow,True
420.49999999999994,context_wall,spatial_context,corner,0.8614452398375297,slow,0.47051725815807244,corner,slow,True
420.7749999999999,context_wall,spatial_context,corner,0.9122556865648728,slow,0.38823222215678704,corner,slow,True
420.79999999999995,context_wall,spatial_context,corner,0.9204019558810226,slow,0.4738963027198526,corner,slow,True
420.82499999999993,context_wall,spatial_context,corner,0.8293440745250318,slow,0.44867651314318074,corner,slow,True
421.0249999999999,context_wall,spatial_context,wall,0.8297759520687117,slow,0.4409644156660043,corner,still,True
421.07499999999993,context_wall,spatial_context,wall,0.809438275306251,slow,0.3966956247961494,corner,slow,True
421.0999999999999,context_wall,spatial_context,wall,0.8526924198330893,slow,0.43195532981945617,corner,slow,True
421.19999999999993,context_wall,spatial_context,corner,0.8273958617813466,slow,0.5104786420295523,corner,slow,True
421.2249999999999,context_wall,spatial_context,corner,0.931431844948625,slow,0.4910202918054528,corner,slow,True
421.24999999999994,context_wall,spatial_context,corner,0.9121212039644436,slow,0.43708779674480147,corner,slow,True
421.2749999999999,context_wall,spatial_context,corner,0.8419803994294318,slow,0.5035899752201343,corner,slow,True
421.3499999999999,context_wall,spatial_context,corner,0.8830159022020053,slow,0.4950089887502196,corner,slow,True
421.37499999999994,context_wall,spatial_context,corner,0.9751302711871135,slow,0.47493333053865977,corner,slow,True
421.3999999999999,context_wall,spatial_context,corner,0.9246664610834981,fast,0.43445846186138154,corner,slow,True
421.42499999999995,context_wall,spatial_context,corner,0.9018228848024799,fast,0.43122726343503026,corner,slow,True
421.5249999999999,context_wall,spatial_context,wall,0.8176776585241895,fast,0.5414476971145394,corner,slow,True
421.54999999999995,context_wall,spatial_context,wall,0.8291874348335977,fast,0.6122829067539842,corner,slow,True
421.57499999999993,context_wall,spatial_context,wall,0.8380279023431327,slow,0.46007010072341226,corner,slow,True
421.5999999999999,context_wall,spatial_context,wall,0.8241695874718606,slow,0.4154135800823997,corner,slow,True
421.92499999999995,context_wall,spatial_context,corner,0.9171165314625375,slow,0.5218518427586347,corner,slow,True
421.94999999999993,context_wall,spatial_context,corner,0.9781148582140606,slow,0.4963904013869139,corner,slow,True
421.9749999999999,context_wall,spatial_context,corner,0.8310375231850726,slow,0.48049834165217165,corner,slow,True
421.99999999999994,context_wall,spatial_context,corner,0.8785928847988269,slow,0.49827319607562737,corner,slow,True
422.07499999999993,context_wall,spatial_context,corner,0.8545164786477287,fast,0.5376617309681706,corner,slow,True
422.32499999999993,context_wall,spatial_context,corner,0.8932628749330143,slow,0.5092725249603175,corner,slow,True
422.3499999999999,context_wall,spatial_context,corner,0.9830263577049905,fast,0.46066939461043616,corner,slow,True
422.37499999999994,context_wall,spatial_context,corner,0.9616124037357515,fast,0.4605105178189555,corner,slow,True
422.3999999999999,context_wall,spatial_context,corner,0.8954707348816938,fast,0.5428559075221546,corner,slow,True
422.57499999999993,context_wall,spatial_context,corner,0.8309082145023475,slow,0.4185242624944634,corner,slow,True
422.5999999999999,context_wall,spatial_context,corner,0.8020224576518921,slow,0.4315360890588296,corner,slow,True
422.62499999999994,context_wall,spatial_context,corner,0.9475045500911964,slow,0.4681050844870787,corner,slow,True
422.6499999999999,context_wall,spatial_context,corner,0.8753194350675945,slow,0.5315182207888364,corner,slow,True
422.67499999999995,context_wall,spatial_context,corner,0.8983799659686458,slow,0.4031534046425722,corner,slow,True
422.69999999999993,context_wall,spatial_context,corner,0.95525235035976,slow,0.42397102971394907,corner,slow,True
422.7249999999999,context_wall,spatial_context,corner,0.9233888410392983,slow,0.47645890554902565,corner,slow,True
422.74999999999994,context_wall,spatial_context,corner,0.9883291531266846,slow,0.5214216259678227,corner,slow,True
422.7749999999999,context_wall,spatial_context,corner,0.981268910103443,slow,0.4650488537503519,corner,slow,True
422.79999999999995,context_wall,spatial_context,corner,0.9615734578580544,slow,0.4993906448877713,corner,slow,True
422.82499999999993,context_wall,spatial_context,corner,0.9138004814248709,slow,0.45142717538151517,corner,slow,True
422.9749999999999,context_wall,spatial_context,corner,0.8885753579085617,slow,0.4570388427773942,corner,slow,True
423.1499999999999,context_wall,spatial_context,corner,0.8785062059216017,slow,0.4604949020104666,corner,slow,True
423.17499999999995,context_wall,spatial_context,corner,0.968751751173576,slow,0.47944747266677884,corner,slow,True
423.19999999999993,context_wall,spatial_context,corner,0.983901645564635,slow,0.5030367600523292,corner,slow,True
423.2249999999999,context_wall,spatial_context,corner,0.9799976363971555,slow,0.4412403687434053,corner,slow,True
423.24999999999994,context_wall,spatial_context,corner,0.9588098828389687,slow,0.47421691630137763,corner,fast,True
423.2749999999999,context_wall,spatial_context,corner,0.9549515068765887,fast,0.5327392022438892,corner,fast,True
423.29999999999995,context_wall,spatial_context,corner,0.8576748587384151,fast,0.5789311094571232,corner,slow,True
423.32499999999993,context_wall,spatial_context,corner,0.8673026535631068,fast,0.6992361355055913,corner,slow,True
423.3999999999999,context_wall,spatial_context,corner,0.9457116027676462,fast,0.6247099733157281,corner,fast,True
423.42499999999995,context_wall,spatial_context,corner,0.994583852370289,fast,0.5523559524589691,corner,fast,True
423.44999999999993,context_wall,spatial_context,corner,0.993476424152491,fast,0.6304945188219468,corner,slow,True
423.4749999999999,context_wall,spatial_context,corner,0.9888761516373541,fast,0.5479414235057825,corner,slow,True
423.49999999999994,context_wall,spatial_context,corner,0.930900454617007,fast,0.48384324715445337,corner,fast,True
423.7749999999999,context_wall,spatial_context,corner,0.9291695100034904,fast,0.6519280602764258,corner,slow,True
423.79999999999995,context_wall,spatial_context,corner,0.8800007726395433,fast,0.6230084670929651,corner,slow,True
423.92499999999995,context_wall,spatial_context,corner,0.911573772270076,slow,0.4958873404450143,corner,still,True
423.94999999999993,context_wall,spatial_context,corner,0.9887393746972052,slow,0.5699258182039977,corner,still,True
423.9749999999999,context_wall,spatial_context,corner,0.9856724225618807,slow,0.5798280281403493,corner,still,True
423.99999999999994,context_wall,spatial_context,corner,0.995603803284419,slow,0.5060144801626009,corner,slow,True
424.0249999999999,context_wall,spatial_context,corner,0.9456877430754353,still,0.42305806496113474,corner,slow,True
424.04999999999995,context_wall,spatial_context,corner,0.9134573502386861,still,0.44181569203491433,corner,still,True
424.07499999999993,context_wall,spatial_context,corner,0.8768737007743774,still,0.47391753934367264,corner,still,True
424.12499999999994,context_wall,spatial_context,corner,0.9215246382348055,still,0.46571483086553855,corner,still,True
424.17499999999995,context_wall,spatial_context,corner,0.8524036175497733,slow,0.4675705858096334,corner,still,True
424.29999999999995,context_wall,spatial_context,corner,0.9032184962149103,slow,0.4712513838939254,corner,slow,True
424.42499999999995,context_wall,spatial_context,corner,0.8457974077358233,fast,0.4447240206451296,corner,slow,True
424.44999999999993,context_wall,spatial_context,corner,0.9260652207400201,slow,0.4710937981144231,corner,slow,True
424.4749999999999,context_wall,spatial_context,corner,0.9424396181077054,slow,0.3891258612964,corner,slow,True
424.49999999999994,context_wall,spatial_context,corner,0.8588947825804556,slow,0.42585908384952015,corner,slow,True
424.5249999999999,context_wall,spatial_context,corner,0.8404260554209367,fast,0.499070798239999,corner,slow,True
424.54999999999995,context_wall,spatial_context,corner,0.9531398265823365,fast,0.6863807158614272,corner,slow,True
424.57499999999993,context_wall,spatial_context,corner,0.9871151983400379,fast,0.6930876280380501,corner,slow,True
424.5999999999999,context_wall,spatial_context,corner,0.9925250320303718,fast,0.6675687724590547,corner,slow,True
424.62499999999994,context_wall,spatial_context,corner,0.990676240815485,fast,0.6034799919153512,corner,slow,True
424.6499999999999,context_wall,spatial_context,corner,0.9470044699265759,fast,0.5668636989755534,corner,slow,True
424.67499999999995,context_wall,spatial_context,corner,0.8835520867033796,fast,0.47615742514294573,corner,slow,True
424.82499999999993,context_wall,spatial_context,corner,0.8715480085712974,slow,0.4573084356882123,corner,slow,True
424.8499999999999,context_wall,spatial_context,corner,0.9263486348180547,still,0.5235798837526746,corner,slow,True
424.87499999999994,context_wall,spatial_context,corner,0.9944752514204195,slow,0.48660653398312703,corner,slow,True
424.8999999999999,context_wall,spatial_context,corner,0.9846251842404026,fast,0.4675878324972422,corner,slow,True
424.92499999999995,context_wall,spatial_context,corner,0.9418414136231971,fast,0.4199099038631396,corner,slow,True
424.94999999999993,context_wall,spatial_context,corner,0.9854035641043674,fast,0.5640595727333682,corner,slow,True
424.99999999999994,context_wall,spatial_context,corner,0.8707784374417722,slow,0.4603164798689924,corner,still,True
425.0249999999999,context_wall,spatial_context,corner,0.9291439852588507,slow,0.4490961502917126,corner,still,True
425.07499999999993,context_wall,spatial_context,corner,0.8657973257828339,slow,0.4487155282231331,corner,slow,True
425.0999999999999,context_wall,spatial_context,corner,0.8176512536802909,slow,0.42841656768893793,corner,slow,True
425.12499999999994,context_wall,spatial_context,corner,0.9397762189020822,slow,0.46338831686813436,corner,slow,True
425.1499999999999,context_wall,spatial_context,corner,0.9814923663982996,slow,0.4996659807759131,corner,slow,True
425.17499999999995,context_wall,spatial_context,corner,0.9929637211992677,slow,0.4692751243553521,corner,slow,True
425.19999999999993,context_wall,spatial_context,corner,0.9937044277269568,slow,0.4835390660946677,corner,slow,True
425.2249999999999,context_wall,spatial_context,corner,0.9824490408003937,slow,0.4755960191813471,corner,slow,True
425.24999999999994,context_wall,spatial_context,corner,0.978449407196437,slow,0.4470434423644044,corner,slow,True
425.2749999999999,context_wall,spatial_context,corner,0.8777919735901821,slow,0.4406451339212634,corner,slow,True
