time,decode_time,window_start,window_end,decode_window_s,decoded_x,decoded_y,true_x,true_y,position_error_cm,decoded_spatial_context,true_spatial_context,spatial_context_confidence,decoded_movement_state,true_movement_state,movement_state_confidence,decoded_speed,true_speed,speed_error,true_wall_distance_bin,true_distance_to_wall,true_head_direction_deg,true_acceleration
420.04999999999995,420.04999999999995,419.94999999999993,420.04999999999995,0.1,112.3261456838221,3.0486089505023344,94.5803756409099,21.806837156650165,25.822150953199852,wall,corner,0.8470131665232932,still,still,0.5547687581010216,4.584586532656987,1.5811311381318938,3.0034553945250932,near_wall,5.419624359090093,-33.45520276862925,-21.86516193430649
420.07499999999993,420.07499999999993,419.9749999999999,420.07499999999993,0.1,123.81529427376677,1.0622343562834544,94.5803756409099,21.806837156650165,35.847161851599125,wall,corner,0.6954445189610582,slow,still,0.41876360002413304,6.016086155087658,1.5811311381318938,4.434955016955764,near_wall,5.419624359090093,-33.45520276862925,0.0
420.0999999999999,420.0999999999999,419.9999999999999,420.0999999999999,0.1,112.49287566172646,12.666996960745799,94.50966619341168,21.694568761939134,20.12195008956606,corner,corner,0.5779443851512452,slow,slow,0.4418159535883415,6.83942608826897,3.005578134078205,3.8338479541907655,near_wall,5.490333806588325,-48.33699279184243,56.97787983790426
420.12499999999994,420.12499999999994,420.0249999999999,420.12499999999994,0.1,92.00309323902121,14.723183302077146,94.50966619341168,21.694568761939134,7.408314464549739,corner,corner,0.6358082508058135,slow,slow,0.4842413715430589,6.454138919463446,3.005578134078205,3.4485607853852414,near_wall,5.490333806588325,-48.33699279184243,0.0
420.1499999999999,420.1499999999999,420.0499999999999,420.1499999999999,0.1,86.75461535692341,16.11182701178612,94.4373624584031,21.583857854058724,9.432270382260956,corner,corner,0.8700203999998337,slow,slow,0.46999547485935705,7.717419432180307,2.8886819018496817,4.828737530330626,near_wall,5.562637541596899,-50.04195067437993,-4.67584928914518
420.17499999999995,420.17499999999995,420.07499999999993,420.17499999999995,0.1,76.80524224817295,15.522470707500425,94.4373624584031,21.583857854058724,18.64489413347442,corner,corner,0.6992554135760556,fast,slow,0.45223447569049763,8.874911743383276,2.8886819018496817,5.986229841533595,near_wall,5.562637541596899,-50.04195067437993,0.0
420.19999999999993,420.19999999999993,420.0999999999999,420.19999999999993,0.1,90.34815173823827,12.0899688427644,94.35598403961382,21.47658405269872,10.206432523429502,corner,corner,0.7397676633686592,slow,slow,0.5135105461654518,9.077110007173038,2.653991585646438,6.423118421526601,near_wall,5.644015960386184,-53.93956941121634,-9.387612648138283
420.2249999999999,420.2249999999999,420.1249999999999,420.2249999999999,0.1,98.353766294071,15.314170101631035,94.35598403961382,21.47658405269872,7.345584296593862,corner,corner,0.8388341949452921,slow,slow,0.5259564423284985,8.220287161200686,2.653991585646438,5.566295575554248,near_wall,5.644015960386184,-53.93956941121634,0.0
420.24999999999994,420.24999999999994,420.1499999999999,420.24999999999994,0.1,91.21284099637313,28.374672642173874,94.29210147864625,21.36475950044775,7.656417397989314,wall,corner,0.6608328839356655,slow,slow,0.42470325099048567,8.138630227544834,2.864702907372241,5.273927320172593,near_wall,5.707898521353755,-51.32537398801313,8.42845286902063
420.2749999999999,420.2749999999999,420.1749999999999,420.2749999999999,0.1,95.79855230998736,33.8477926887289,94.29210147864625,21.36475950044775,12.573603766899012,wall,corner,0.6766211700383025,slow,slow,0.4265031157520086,6.616377712107537,2.864702907372241,3.751674804735296,near_wall,5.707898521353755,-51.32537398801313,0.0
420.29999999999995,420.29999999999995,420.19999999999993,420.29999999999995,0.1,95.58669071379248,39.60014533745877,94.25092840106912,21.212681708470367,18.435918194206206,wall,corner,0.907766327643198,slow,slow,0.4676797637820055,5.664787876768743,3.724836441695683,1.9399514350730604,near_wall,5.7490715989308825,-54.74199082132598,34.40534137289073
420.32499999999993,420.32499999999993,420.2249999999999,420.32499999999993,0.1,98.28980168870038,34.721602246777366,94.25092840106912,21.212681708470367,14.099767074098565,wall,corner,0.9197455240900445,slow,slow,0.5058848087461203,5.442248095268711,3.724836441695683,1.7174116535730284,near_wall,5.7490715989308825,-54.74199082132598,0.0
420.3499999999999,420.3499999999999,420.2499999999999,420.3499999999999,0.1,99.43360790926354,38.922855997538505,94.16315994549409,21.10956123424681,18.576627575066386,wall,corner,0.690820252592718,slow,slow,0.5239165717944462,5.445142275069495,2.365444675009396,3.079697600060099,near_wall,5.836840054505913,-60.679125764737265,-54.375670667500934
420.37499999999994,420.37499999999994,420.2749999999999,420.37499999999994,0.1,83.59262043762362,42.64059164852759,94.16315994549409,21.10956123424681,23.985862006359792,wall,corner,0.5550318072493998,slow,slow,0.5029313625431197,4.264576153029529,2.365444675009396,1.8991314780201334,near_wall,5.836840054505913,-60.679125764737265,0.0
420.3999999999999,420.3999999999999,420.2999999999999,420.3999999999999,0.1,74.72181623903111,41.95737645896432,94.07990441302384,21.031064059479736,28.506948773814766,corner,corner,0.6883754574149961,slow,still,0.5226616321947715,5.587487151608726,1.930569148828892,3.656918002779834,near_wall,5.92009558697616,-54.40973583504785,-17.39502104723598
420.42499999999995,420.42499999999995,420.32499999999993,420.42499999999995,0.1,74.72422044629447,44.197852955728614,94.07990441302384,21.031064059479736,30.188451593005972,wall,corner,0.5051540291276719,slow,still,0.4944682842010712,6.184043954488201,1.930569148828892,4.253474805659309,near_wall,5.92009558697616,-54.40973583504785,0.0
420.44999999999993,420.44999999999993,420.3499999999999,420.44999999999993,0.1,84.30947565820914,20.434792403605364,94.1402741354041,20.80997995585148,9.837955295618048,corner,corner,0.5993909179905962,still,slow,0.4591340575026595,4.8280780085846,5.882843406256217,-1.0547653976716171,near_wall,5.859725864595902,-48.731285270932766,158.0909702972368
420.4749999999999,420.4749999999999,420.3749999999999,420.4749999999999,0.1,103.66029333153928,12.062300743950843,94.1402741354041,20.80997995585148,12.928753114245044,corner,corner,0.8169100701284068,slow,slow,0.5053247536276477,6.456047802957345,5.882843406256217,0.5732043967011275,near_wall,5.859725864595902,-48.731285270932766,0.0
420.49999999999994,420.49999999999994,420.3999999999999,420.49999999999994,0.1,105.04202367782538,8.450878900246373,94.2614112509801,20.452177758042733,16.132351923138643,corner,corner,0.8614452398375297,slow,slow,0.47051725815807244,7.442196913812676,8.833730063192586,-1.3915331493799101,near_wall,5.738588749019897,-54.10394383455841,118.03546627729374
420.5249999999999,420.5249999999999,420.4249999999999,420.5249999999999,0.1,105.95345674666623,3.848794097118528,94.2614112509801,20.452177758042733,20.307049930136067,corner,corner,0.7991646796023747,fast,slow,0.5836617076370721,10.367707377397258,8.833730063192586,1.5339773142046713,near_wall,5.738588749019897,-54.10394383455841,0.0
420.54999999999995,420.54999999999995,420.44999999999993,420.54999999999995,0.1,102.31399984232186,24.971567296666407,94.35914082435616,20.16859743661405,9.2923786767588,corner,corner,0.7117689454308792,fast,slow,0.5078757461166747,10.882620087308066,7.484365990181626,3.39825409712644,near_wall,5.64085917564384,-49.27006572141472,-53.97456292036478
420.57499999999993,420.57499999999993,420.4749999999999,420.57499999999993,0.1,92.80046909533064,38.26543956555209,94.35914082435616,20.16859743661405,18.16384190083613,wall,corner,0.5502254520184184,fast,slow,0.5124281798470861,9.847276747541265,7.484365990181626,2.3629107573596393,near_wall,5.64085917564384,-49.27006572141472,0.0
